# Filename;t;Date;Time;No.;ML;Temp.;PAR;F;Fo';Fm';~Fo';Y(II);ETR
Spi_A_11_t1.CSV;92;01.06.2021;13:11:12;10;4;0;2970;0.536;0;0.585;0.292;0.084;104.5
Spi_A_12_t1.CSV;2;01.06.2021;15:37:07;1;4;0;0;0.348;0;0.86;0.348;0.595;0
Spi_A_12_t1.CSV;12;01.06.2021;15:37:17;2;4;0;31;0.37;0;0.855;0.347;0.567;7.4
Spi_A_12_t1.CSV;22;01.06.2021;15:37:27;3;4;0;101;0.445;0;0.86;0.348;0.483;20.5
Spi_A_12_t1.CSV;33;01.06.2021;15:37:38;4;4;0;198;0.514;0;0.859;0.348;0.402;33.4
Spi_A_12_t1.CSV;42;01.06.2021;15:37:47;5;4;0;363;0.577;0;0.841;0.345;0.314;47.9
Spi_A_12_t1.CSV;52;01.06.2021;15:37:57;6;4;0;619;0.616;0;0.804;0.338;0.234;60.8
Spi_A_12_t1.CSV;62;01.06.2021;15:38:07;7;4;0;981;0.624;0;0.755;0.329;0.174;71.5
Spi_A_12_t1.CSV;72;01.06.2021;15:38:17;8;4;0;1386;0.608;0;0.697;0.318;0.128;74.3
Spi_A_12_t1.CSV;82;01.06.2021;15:38:27;9;4;0;2015;0.585;0;0.646;0.307;0.094;79.9
Spi_A_12_t1.CSV;92;01.06.2021;15:38:37;10;4;0;2970;0.555;0;0.592;0.294;0.062;78
Spi_A_13_t1.CSV;2;01.06.2021;14:26:29;1;4;0;0;0.293;0;0.715;0.293;0.59;0
Spi_A_13_t1.CSV;12;01.06.2021;14:26:39;2;4;0;31;0.293;0;0.712;0.292;0.588;7.7
Spi_A_13_t1.CSV;22;01.06.2021;14:26:49;3;4;0;101;0.329;0;0.726;0.295;0.547;23.2
Spi_A_13_t1.CSV;32;01.06.2021;14:26:59;4;4;0;198;0.375;0;0.73;0.295;0.486;40.4
Spi_A_13_t1.CSV;42;01.06.2021;14:27:09;5;4;0;363;0.432;0;0.723;0.294;0.402;61.4
Spi_A_13_t1.CSV;52;01.06.2021;14:27:19;6;4;0;619;0.477;0;0.69;0.289;0.309;80.3
Spi_A_13_t1.CSV;62;01.06.2021;14:27:29;7;4;0;981;0.494;0;0.65;0.281;0.24;98.9
Spi_A_13_t1.CSV;72;01.06.2021;14:27:39;8;4;0;1386;0.486;0;0.593;0.27;0.18;105
Spi_A_13_t1.CSV;82;01.06.2021;14:27:49;9;4;0;2015;0.469;0;0.541;0.259;0.133;112.6
Spi_A_13_t1.CSV;92;01.06.2021;14:27:59;10;4;0;2970;0.45;0;0.496;0.248;0.093;115.7
Spi_A_14_t1.CSV;2;01.06.2021;13:49:06;1;4;0;0;0.299;0;0.735;0.299;0.593;0
Spi_A_14_t1.CSV;12;01.06.2021;13:49:16;2;4;0;31;0.288;0;0.734;0.299;0.608;7.9
Spi_A_14_t1.CSV;22;01.06.2021;13:49:26;3;4;0;101;0.323;0;0.743;0.3;0.565;24
Spi_A_14_t1.CSV;32;01.06.2021;13:49:36;4;4;0;198;0.367;0;0.749;0.301;0.51;42.4
Spi_A_14_t1.CSV;42;01.06.2021;13:49:46;5;4;0;363;0.424;0;0.737;0.299;0.425;64.7
Spi_A_14_t1.CSV;52;01.06.2021;13:49:56;6;4;0;619;0.47;0;0.705;0.294;0.333;86.7
Spi_A_14_t1.CSV;62;01.06.2021;13:50:06;7;4;0;981;0.49;0;0.659;0.286;0.256;105.7
Spi_A_14_t1.CSV;72;01.06.2021;13:50:16;8;4;0;1386;0.484;0;0.604;0.275;0.199;115.7
Spi_A_14_t1.CSV;82;01.06.2021;13:50:26;9;4;0;2015;0.469;0;0.55;0.263;0.147;124.6
Spi_A_14_t1.CSV;92;01.06.2021;13:50:36;10;4;0;2970;0.451;0;0.501;0.251;0.1;124.5
Spi_A_15_t1.CSV;2;01.06.2021;15:03:23;1;4;0;0;0.328;0;0.812;0.328;0.596;0
Spi_A_15_t1.CSV;12;01.06.2021;15:03:33;2;4;0;31;0.337;0;0.809;0.328;0.583;7.6
Spi_A_15_t1.CSV;22;01.06.2021;15:03:43;3;4;0;101;0.4;0;0.819;0.329;0.512;21.7
Spi_A_15_t1.CSV;32;01.06.2021;15:03:53;4;4;0;198;0.466;0;0.822;0.33;0.433;36
Spi_A_15_t1.CSV;42;01.06.2021;15:04:03;5;4;0;363;0.529;0;0.807;0.327;0.344;52.5
Spi_A_15_t1.CSV;52;01.06.2021;15:04:13;6;4;0;619;0.572;0;0.768;0.321;0.255;66.3
Spi_A_15_t1.CSV;62;01.06.2021;15:04:23;7;4;0;981;0.585;0;0.722;0.312;0.19;78.2
Spi_A_15_t1.CSV;72;01.06.2021;15:04:33;8;4;0;1386;0.574;0;0.674;0.303;0.148;86.4
Spi_A_15_t1.CSV;82;01.06.2021;15:04:43;9;4;0;2015;0.556;0;0.62;0.292;0.103;87.4
Spi_A_15_t1.CSV;92;01.06.2021;15:04:53;10;4;0;2970;0.516;0;0.559;0.277;0.077;96
Spi_A_1_t1.CSV;2;30.05.2021;13:30:24;1;4;0;0;0.375;0;0.928;0.375;0.596;0
Spi_A_1_t1.CSV;12;30.05.2021;13:30:34;2;4;0;31;0.383;0;0.922;0.374;0.585;7.6
Spi_A_1_t1.CSV;22;30.05.2021;13:30:44;3;4;0;101;0.44;0;0.931;0.375;0.527;22.4
Spi_A_1_t1.CSV;32;30.05.2021;13:30:54;4;4;0;198;0.506;0;0.926;0.375;0.454;37.7
Spi_A_1_t1.CSV;42;30.05.2021;13:31:04;5;4;0;363;0.579;0;0.907;0.372;0.362;55.1
Spi_A_1_t1.CSV;52;30.05.2021;13:31:14;6;4;0;619;0.628;0;0.87;0.365;0.278;72.3
Spi_A_1_t1.CSV;62;30.05.2021;13:31:24;7;4;0;981;0.642;0;0.813;0.355;0.21;86.7
Spi_A_1_t1.CSV;72;30.05.2021;13:31:34;8;4;0;1386;0.627;0;0.75;0.342;0.164;95.5
Spi_A_1_t1.CSV;82;30.05.2021;13:31:44;9;4;0;2015;0.604;0;0.688;0.329;0.122;103.3
Spi_A_1_t1.CSV;92;30.05.2021;13:31:54;10;4;0;2970;0.574;0;0.625;0.314;0.082;101.8
Spi_A_2_t1.CSV;2;30.05.2021;16:01:39;1;4;0;0;0.326;0;0.799;0.326;0.592;0
Spi_A_2_t1.CSV;12;30.05.2021;16:01:49;2;4;0;31;0.329;0;0.795;0.325;0.586;7.6
Spi_A_2_t1.CSV;22;30.05.2021;16:01:59;3;4;0;101;0.368;0;0.803;0.327;0.542;23
Spi_A_2_t1.CSV;32;30.05.2021;16:02:09;4;4;0;198;0.419;0;0.801;0.326;0.477;39.7
Spi_A_2_t1.CSV;42;30.05.2021;16:02:19;5;4;0;363;0.477;0;0.789;0.324;0.395;60.3
Spi_A_2_t1.CSV;52;30.05.2021;16:02:29;6;4;0;619;0.519;0;0.753;0.318;0.311;80.8
Spi_A_2_t1.CSV;62;30.05.2021;16:02:39;7;4;0;981;0.535;0;0.7;0.308;0.236;97.1
Spi_A_2_t1.CSV;72;30.05.2021;16:02:49;8;4;0;1386;0.525;0;0.645;0.297;0.186;108.3
Spi_A_2_t1.CSV;82;30.05.2021;16:02:59;9;4;0;2015;0.508;0;0.589;0.285;0.138;116.4
Spi_A_2_t1.CSV;92;30.05.2021;16:03:09;10;4;0;2970;0.486;0;0.538;0.272;0.097;120.6
Spi_A_3_t1.CSV;2;30.05.2021;14:40:31;1;4;0;0;0.308;0;0.732;0.308;0.579;0
Spi_A_3_t1.CSV;12;30.05.2021;14:40:41;2;4;0;31;0.309;0;0.731;0.308;0.577;7.5
Spi_A_3_t1.CSV;22;30.05.2021;14:40:51;3;4;0;101;0.347;0;0.73;0.308;0.525;22.3
Spi_A_3_t1.CSV;32;30.05.2021;14:41:01;4;4;0;198;0.391;0;0.73;0.308;0.464;38.6
Spi_A_3_t1.CSV;42;30.05.2021;14:41:11;5;4;0;363;0.441;0;0.717;0.305;0.385;58.7
Spi_A_3_t1.CSV;52;30.05.2021;14:41:21;6;4;0;619;0.476;0;0.682;0.299;0.302;78.5
Spi_A_3_t1.CSV;63;30.05.2021;14:41:32;7;4;0;981;0.489;0;0.64;0.29;0.236;97.2
Spi_A_3_t1.CSV;73;30.05.2021;14:41:42;8;4;0;1386;0.48;0;0.59;0.28;0.186;108.5
Spi_A_3_t1.CSV;82;30.05.2021;14:41:51;9;4;0;2015;0.467;0;0.544;0.269;0.142;119.8
Spi_A_3_t1.CSV;93;30.05.2021;14:42:02;10;4;0;2970;0.448;0;0.497;0.257;0.099;123
Spi_A_4_t1.CSV;2;30.05.2021;14:03:36;1;4;0;0;0.373;0;0.935;0.373;0.601;0
Spi_A_4_t1.CSV;12;30.05.2021;14:03:46;2;4;0;31;0.369;0;0.929;0.372;0.603;7.8
Spi_A_4_t1.CSV;22;30.05.2021;14:03:56;3;4;0;101;0.408;0;0.942;0.374;0.567;24
Spi_A_4_t1.CSV;32;30.05.2021;14:04:06;4;4;0;198;0.461;0;0.947;0.375;0.513;42.7
Spi_A_4_t1.CSV;42;30.05.2021;14:04:16;5;4;0;363;0.533;0;0.929;0.372;0.426;65
Spi_A_4_t1.CSV;52;30.05.2021;14:04:26;6;4;0;619;0.595;0;0.888;0.365;0.33;85.8
Spi_A_4_t1.CSV;62;30.05.2021;14:04:36;7;4;0;981;0.619;0;0.826;0.354;0.251;103.3
Spi_A_4_t1.CSV;72;30.05.2021;14:04:46;8;4;0;1386;0.606;0;0.753;0.34;0.195;113.6
Spi_A_4_t1.CSV;82;30.05.2021;14:04:56;9;4;0;2015;0.586;0;0.684;0.325;0.143;121.3
Spi_A_4_t1.CSV;92;30.05.2021;14:05:06;10;4;0;2970;0.559;0;0.619;0.31;0.097;120.9
Spi_A_5_t1.CSV;2;30.05.2021;15:24:27;1;4;0;0;0.361;0;0.868;0.361;0.584;0
Spi_A_5_t1.CSV;12;30.05.2021;15:24:37;2;4;0;31;0.37;0;0.861;0.36;0.57;7.4
Spi_A_5_t1.CSV;22;30.05.2021;15:24:47;3;4;0;101;0.425;0;0.863;0.36;0.508;21.5
Spi_A_5_t1.CSV;32;30.05.2021;15:24:57;4;4;0;198;0.482;0;0.858;0.359;0.438;36.4
Spi_A_5_t1.CSV;42;30.05.2021;15:25:07;5;4;0;363;0.539;0;0.834;0.355;0.354;53.9
Spi_A_5_t1.CSV;52;30.05.2021;15:25:17;6;4;0;619;0.576;0;0.796;0.348;0.276;71.9
Spi_A_5_t1.CSV;62;30.05.2021;15:25:27;7;4;0;981;0.587;0;0.746;0.338;0.213;87.8
Spi_A_5_t1.CSV;72;30.05.2021;15:25:37;8;4;0;1386;0.574;0;0.688;0.326;0.166;96.5
Spi_A_5_t1.CSV;82;30.05.2021;15:25:47;9;4;0;2015;0.555;0;0.633;0.313;0.123;104.3
Spi_A_5_t1.CSV;92;30.05.2021;15:25:57;10;4;0;2970;0.532;0;0.582;0.3;0.086;107.2
Spi_A_6_t1.CSV;2;31.05.2021;13:57:40;1;4;0;0;0.35;0;0.859;0.35;0.593;0
Spi_A_6_t1.CSV;12;31.05.2021;13:57:50;2;4;0;31;0.362;0;0.854;0.349;0.576;7.5
Spi_A_6_t1.CSV;22;31.05.2021;13:58:00;3;4;0;101;0.41;0;0.867;0.351;0.527;22.4
Spi_A_6_t1.CSV;32;31.05.2021;13:58:10;4;4;0;198;0.471;0;0.868;0.351;0.457;38
Spi_A_6_t1.CSV;42;31.05.2021;13:58:20;5;4;0;363;0.54;0;0.853;0.349;0.367;55.9
Spi_A_6_t1.CSV;52;31.05.2021;13:58:30;6;4;0;619;0.587;0;0.812;0.342;0.277;72
Spi_A_6_t1.CSV;62;31.05.2021;13:58:40;7;4;0;981;0.6;0;0.761;0.333;0.212;87.2
Spi_A_6_t1.CSV;73;31.05.2021;13:58:51;8;4;0;1386;0.585;0;0.7;0.32;0.164;95.6
Spi_A_6_t1.CSV;83;31.05.2021;13:59:01;9;4;0;2015;0.564;0;0.639;0.307;0.117;99.3
Spi_A_6_t1.CSV;93;31.05.2021;13:59:11;10;4;0;2970;0.535;0;0.582;0.293;0.081;100.7
Spi_A_7_t1.CSV;2;31.05.2021;16:20:45;1;4;0;0;0.353;0;0.886;0.353;0.602;0
Spi_A_7_t1.CSV;12;31.05.2021;16:20:55;2;4;0;31;0.355;0;0.88;0.352;0.597;7.8
Spi_A_7_t1.CSV;22;31.05.2021;16:21:05;3;4;0;101;0.394;0;0.89;0.354;0.557;23.6
Spi_A_7_t1.CSV;32;31.05.2021;16:21:15;4;4;0;198;0.443;0;0.893;0.354;0.504;41.9
Spi_A_7_t1.CSV;42;31.05.2021;16:21:25;5;4;0;363;0.506;0;0.87;0.35;0.418;63.8
Spi_A_7_t1.CSV;52;31.05.2021;16:21:35;6;4;0;619;0.553;0;0.82;0.342;0.326;84.7
Spi_A_7_t1.CSV;62;31.05.2021;16:21:45;7;4;0;981;0.568;0;0.755;0.33;0.248;102
Spi_A_7_t1.CSV;72;31.05.2021;16:21:55;8;4;0;1386;0.551;0;0.679;0.315;0.189;109.7
Spi_A_7_t1.CSV;82;31.05.2021;16:22:05;9;4;0;2015;0.529;0;0.614;0.3;0.138;117.2
Spi_A_7_t1.CSV;92;31.05.2021;16:22:15;10;4;0;2970;0.503;0;0.554;0.285;0.092;114.8
Spi_A_8_t1.CSV;2;31.05.2021;15:09:01;1;4;0;0;0.348;0;0.863;0.348;0.597;0
Spi_A_8_t1.CSV;12;31.05.2021;15:09:11;2;4;0;31;0.343;0;0.862;0.348;0.602;7.8
Spi_A_8_t1.CSV;22;31.05.2021;15:09:21;3;4;0;101;0.377;0;0.875;0.35;0.569;24.1
Spi_A_8_t1.CSV;32;31.05.2021;15:09:31;4;4;0;198;0.421;0;0.878;0.35;0.521;43.3
Spi_A_8_t1.CSV;42;31.05.2021;15:09:41;5;4;0;363;0.483;0;0.862;0.348;0.44;67
Spi_A_8_t1.CSV;52;31.05.2021;15:09:51;6;4;0;619;0.535;0;0.817;0.34;0.345;89.7
Spi_A_8_t1.CSV;62;31.05.2021;15:10:01;7;4;0;981;0.556;0;0.751;0.328;0.26;107
Spi_A_8_t1.CSV;72;31.05.2021;15:10:11;8;4;0;1386;0.544;0;0.684;0.315;0.205;119.1
Spi_A_8_t1.CSV;82;31.05.2021;15:10:21;9;4;0;2015;0.526;0;0.617;0.3;0.147;124.8
Spi_A_8_t1.CSV;92;31.05.2021;15:10:31;10;4;0;2970;0.505;0;0.563;0.286;0.103;128.5
Spi_A_9_t1.CSV;2;31.05.2021;14:36:58;1;4;0;0;0.327;0;0.781;0.327;0.581;0
Spi_A_9_t1.CSV;12;31.05.2021;14:37:08;2;4;0;31;0.343;0;0.779;0.327;0.56;7.3
Spi_A_9_t1.CSV;22;31.05.2021;14:37:18;3;4;0;101;0.405;0;0.785;0.328;0.484;20.5
Spi_A_9_t1.CSV;32;31.05.2021;14:37:28;4;4;0;198;0.469;0;0.782;0.327;0.4;33.3
Spi_A_9_t1.CSV;42;31.05.2021;14:37:38;5;4;0;363;0.528;0;0.769;0.325;0.313;47.8
Spi_A_9_t1.CSV;52;31.05.2021;14:37:48;6;4;0;619;0.57;0;0.745;0.321;0.235;61.1
Spi_A_9_t1.CSV;62;31.05.2021;14:37:58;7;4;0;981;0.586;0;0.703;0.312;0.166;68.6
Spi_A_9_t1.CSV;72;31.05.2021;14:38:08;8;4;0;1386;0.575;0;0.656;0.303;0.123;71.9
Spi_A_9_t1.CSV;82;31.05.2021;14:38:18;9;4;0;2015;0.555;0;0.609;0.292;0.089;75
Spi_A_9_t1.CSV;92;31.05.2021;14:38:28;10;4;0;2970;0.53;0;0.564;0.282;0.06;75.2
Spi_B_10_t1.CSV;2;31.05.2021;15:46:11;1;4;0;0;0.324;0;0.889;0.324;0.636;0
Spi_B_10_t1.CSV;12;31.05.2021;15:46:21;2;4;0;31;0.35;0;0.873;0.322;0.599;7.8
Spi_B_10_t1.CSV;22;31.05.2021;15:46:31;3;4;0;101;0.409;0;0.87;0.321;0.53;22.5
Spi_B_10_t1.CSV;32;31.05.2021;15:46:41;4;4;0;198;0.475;0;0.862;0.32;0.449;37.3
Spi_B_10_t1.CSV;42;31.05.2021;15:46:51;5;4;0;363;0.55;0;0.846;0.318;0.35;53.3
Spi_B_10_t1.CSV;52;31.05.2021;15:47:01;6;4;0;619;0.609;0;0.818;0.314;0.256;66.4
Spi_B_10_t1.CSV;62;31.05.2021;15:47:11;7;4;0;981;0.642;0;0.788;0.31;0.185;76.3
Spi_B_10_t1.CSV;72;31.05.2021;15:47:21;8;4;0;1386;0.651;0;0.755;0.304;0.138;80.2
Spi_B_10_t1.CSV;82;31.05.2021;15:47:31;9;4;0;2015;0.647;0;0.719;0.298;0.1;84.7
Spi_B_10_t1.CSV;92;31.05.2021;15:47:41;10;4;0;2970;0.637;0;0.681;0.292;0.065;80.6
Spi_B_11_t1.CSV;2;01.06.2021;13:13:27;1;4;0;0;0.413;0;0.722;0.413;0.428;0
Spi_B_11_t1.CSV;12;01.06.2021;13:13:37;2;4;0;31;0.527;0;0.701;0.406;0.248;3.2
Spi_B_11_t1.CSV;22;01.06.2021;13:13:47;3;4;0;101;0.581;0;0.694;0.404;0.163;6.9
Spi_B_11_t1.CSV;32;01.06.2021;13:13:57;4;4;0;198;0.608;0;0.683;0.4;0.11;9.1
Spi_B_11_t1.CSV;42;01.06.2021;13:14:07;5;4;0;363;0.62;0;0.668;0.395;0.072;11
Spi_B_11_t1.CSV;52;01.06.2021;13:14:17;6;4;0;619;0.617;0;0.644;0.386;0.042;10.9
Spi_B_11_t1.CSV;62;01.06.2021;13:14:27;7;4;0;981;0.602;0;0.62;0.377;0.029;12
Spi_B_11_t1.CSV;72;01.06.2021;13:14:37;8;4;0;1386;0.577;0;0.587;0.365;0.017;9.9
Spi_B_11_t1.CSV;82;01.06.2021;13:14:47;9;4;0;2015;0.549;0;0.555;0.352;0.011;9.1
Spi_B_11_t1.CSV;92;01.06.2021;13:14:57;10;4;0;2970;0.517;0;0.52;0.338;0.006;7.2
Spi_B_12_t1.CSV;2;01.06.2021;15:39:25;1;4;0;0;0.366;0;1.043;0.366;0.649;0
Spi_B_12_t1.CSV;12;01.06.2021;15:39:35;2;4;0;31;0.393;0;1.037;0.365;0.621;8.1
Spi_B_12_t1.CSV;22;01.06.2021;15:39:45;3;4;0;101;0.468;0;1.033;0.365;0.547;23.2
Spi_B_12_t1.CSV;32;01.06.2021;15:39:55;4;4;0;198;0.545;0;1.02;0.363;0.466;38.7
Spi_B_12_t1.CSV;42;01.06.2021;15:40:05;5;4;0;363;0.637;0;1.002;0.361;0.364;55.5
Spi_B_12_t1.CSV;52;01.06.2021;15:40:15;6;4;0;619;0.712;0;0.974;0.357;0.269;69.9
Spi_B_12_t1.CSV;62;01.06.2021;15:40:25;7;4;0;981;0.752;0;0.932;0.351;0.193;79.6
Spi_B_12_t1.CSV;72;01.06.2021;15:40:35;8;4;0;1386;0.76;0;0.89;0.345;0.146;85
Spi_B_12_t1.CSV;82;01.06.2021;15:40:45;9;4;0;2015;0.755;0;0.839;0.337;0.1;84.7
Spi_B_12_t1.CSV;92;01.06.2021;15:40:55;10;4;0;2970;0.737;0;0.79;0.329;0.067;83.7
Spi_B_13_t1.CSV;0;01.06.2021;14:29:29;1;4;0;0;0.314;0;0.872;0.314;0.64;0
Spi_B_13_t1.CSV;11;01.06.2021;14:29:39;2;4;0;31;0.323;0;0.864;0.313;0.626;8.2
Spi_B_13_t1.CSV;22;01.06.2021;14:29:50;3;4;0;101;0.374;0;0.862;0.313;0.566;24
Spi_B_13_t1.CSV;32;01.06.2021;14:30:00;4;4;0;198;0.438;0;0.849;0.311;0.484;40.3
Spi_B_13_t1.CSV;41;01.06.2021;14:30:09;5;4;0;363;0.517;0;0.83;0.308;0.377;57.5
Spi_B_13_t1.CSV;52;01.06.2021;14:30:20;6;4;0;619;0.585;0;0.8;0.304;0.269;69.9
Spi_B_13_t1.CSV;62;01.06.2021;14:30:30;7;4;0;981;0.622;0;0.769;0.3;0.191;78.8
Spi_B_13_t1.CSV;72;01.06.2021;14:30:40;8;4;0;1386;0.631;0;0.732;0.294;0.138;80.3
Spi_B_13_t1.CSV;82;01.06.2021;14:30:50;9;4;0;2015;0.626;0;0.694;0.287;0.098;82.9
Spi_B_13_t1.CSV;92;01.06.2021;14:31:00;10;4;0;2970;0.612;0;0.654;0.28;0.064;80.1
Spi_B_14_t1.CSV;2;01.06.2021;13:51:17;1;4;0;0;0.331;0;0.891;0.331;0.629;0
Spi_B_14_t1.CSV;12;01.06.2021;13:51:27;2;4;0;31;0.37;0;0.889;0.331;0.584;7.6
Spi_B_14_t1.CSV;22;01.06.2021;13:51:37;3;4;0;101;0.437;0;0.886;0.33;0.507;21.5
Spi_B_14_t1.CSV;32;01.06.2021;13:51:47;4;4;0;198;0.509;0;0.883;0.33;0.424;35.2
Spi_B_14_t1.CSV;42;01.06.2021;13:51:57;5;4;0;363;0.592;0;0.87;0.328;0.32;48.7
Spi_B_14_t1.CSV;52;01.06.2021;13:52:07;6;4;0;619;0.657;0;0.848;0.325;0.225;58.6
Spi_B_14_t1.CSV;62;01.06.2021;13:52:17;7;4;0;981;0.689;0;0.817;0.32;0.157;64.6
Spi_B_14_t1.CSV;72;01.06.2021;13:52:27;8;4;0;1386;0.694;0;0.781;0.315;0.111;64.8
Spi_B_14_t1.CSV;82;01.06.2021;13:52:37;9;4;0;2015;0.687;0;0.745;0.309;0.078;65.9
Spi_B_14_t1.CSV;92;01.06.2021;13:52:47;10;4;0;2970;0.668;0;0.703;0.301;0.05;62.1
Spi_B_15_t1.CSV;2;01.06.2021;15:05:49;1;4;0;0;0.311;0;0.861;0.311;0.639;0
Spi_B_15_t1.CSV;12;01.06.2021;15:05:59;2;4;0;31;0.354;0;0.857;0.31;0.587;7.6
Spi_B_15_t1.CSV;22;01.06.2021;15:06:09;3;4;0;101;0.405;0;0.854;0.31;0.526;22.3
Spi_B_15_t1.CSV;32;01.06.2021;15:06:19;4;4;0;198;0.469;0;0.84;0.308;0.442;36.7
Spi_B_15_t1.CSV;42;01.06.2021;15:06:29;5;4;0;363;0.542;0;0.825;0.306;0.343;52.3
Spi_B_15_t1.CSV;52;01.06.2021;15:06:39;6;4;0;619;0.604;0;0.802;0.303;0.247;64.2
Spi_B_15_t1.CSV;62;01.06.2021;15:06:49;7;4;0;981;0.637;0;0.772;0.299;0.175;72.1
Spi_B_15_t1.CSV;72;01.06.2021;15:06:59;8;4;0;1386;0.645;0;0.736;0.293;0.124;72
Spi_B_15_t1.CSV;82;01.06.2021;15:07:09;9;4;0;2015;0.643;0;0.704;0.288;0.087;73.3
Spi_B_15_t1.CSV;92;01.06.2021;15:07:19;10;4;0;2970;0.629;0;0.668;0.282;0.058;72.8
Spi_B_1_t1.CSV;2;30.05.2021;13:33:43;1;4;0;0;0.359;0;1.012;0.359;0.645;0
Spi_B_1_t1.CSV;12;30.05.2021;13:33:53;2;4;0;31;0.397;0;1.003;0.358;0.604;7.9
Spi_B_1_t1.CSV;22;30.05.2021;13:34:03;3;4;0;101;0.478;0;1;0.357;0.522;22.1
Spi_B_1_t1.CSV;32;30.05.2021;13:34:13;4;4;0;198;0.558;0;0.983;0.355;0.432;36
Spi_B_1_t1.CSV;42;30.05.2021;13:34:23;5;4;0;363;0.643;0;0.969;0.353;0.336;51.3
Spi_B_1_t1.CSV;52;30.05.2021;13:34:33;6;4;0;619;0.709;0;0.937;0.349;0.243;63.3
Spi_B_1_t1.CSV;62;30.05.2021;13:34:43;7;4;0;981;0.748;0;0.907;0.345;0.175;72.2
Spi_B_1_t1.CSV;72;30.05.2021;13:34:53;8;4;0;1386;0.756;0;0.866;0.339;0.127;73.9
Spi_B_1_t1.CSV;82;30.05.2021;13:35:03;9;4;0;2015;0.751;0;0.824;0.332;0.089;75
Spi_B_1_t1.CSV;92;30.05.2021;13:35:13;10;4;0;2970;0.733;0;0.779;0.325;0.059;73.7
Spi_B_2_t1.CSV;2;30.05.2021;16:04:55;1;4;0;0;0.328;0;0.917;0.328;0.642;0
Spi_B_2_t1.CSV;13;30.05.2021;16:05:06;2;4;0;31;0.345;0;0.914;0.328;0.623;8.1
Spi_B_2_t1.CSV;23;30.05.2021;16:05:16;3;4;0;101;0.396;0;0.906;0.327;0.563;23.9
Spi_B_2_t1.CSV;33;30.05.2021;16:05:26;4;4;0;198;0.459;0;0.895;0.325;0.487;40.5
Spi_B_2_t1.CSV;42;30.05.2021;16:05:35;5;4;0;363;0.541;0;0.873;0.322;0.38;58
Spi_B_2_t1.CSV;53;30.05.2021;16:05:46;6;4;0;619;0.605;0;0.837;0.317;0.277;72.1
Spi_B_2_t1.CSV;63;30.05.2021;16:05:56;7;4;0;981;0.639;0;0.795;0.311;0.196;80.8
Spi_B_2_t1.CSV;73;30.05.2021;16:06:06;8;4;0;1386;0.644;0;0.753;0.304;0.145;84.3
Spi_B_2_t1.CSV;83;30.05.2021;16:06:16;9;4;0;2015;0.636;0;0.706;0.296;0.099;83.9
Spi_B_2_t1.CSV;93;30.05.2021;16:06:26;10;4;0;2970;0.619;0;0.661;0.288;0.064;79.3
Spi_B_3_t1.CSV;2;30.05.2021;14:42:56;1;4;0;0;0.324;0;0.878;0.324;0.631;0
Spi_B_3_t1.CSV;12;30.05.2021;14:43:06;2;4;0;31;0.356;0;0.871;0.323;0.591;7.7
