# Filename;t;Date;Time;No.;ML;Temp.;PAR;F;Fo';Fm';~Fo';Y(II);ETR
Pve_A_12_t3.CSV;82;27.07.2021;15:00:51;9;4;0;2015;1.028;0;1.111;0.398;0.075;63.2
Pve_A_12_t3.CSV;92;27.07.2021;15:01:01;10;4;0;2970;1.019;0;1.07;0.393;0.048;59.5
Pve_A_13_t3.CSV;2;27.07.2021;13:17:13;1;4;0;0;0.379;0;1.03;0.379;0.632;0
Pve_A_13_t3.CSV;12;27.07.2021;13:17:23;2;4;0;31;0.397;0;1.013;0.377;0.608;7.9
Pve_A_13_t3.CSV;22;27.07.2021;13:17:33;3;4;0;101;0.46;0;1.012;0.377;0.545;23.1
Pve_A_13_t3.CSV;32;27.07.2021;13:17:43;4;4;0;198;0.539;0;1.014;0.377;0.468;39
Pve_A_13_t3.CSV;42;27.07.2021;13:17:53;5;4;0;363;0.643;0;1.012;0.377;0.365;55.6
Pve_A_13_t3.CSV;52;27.07.2021;13:18:03;6;4;0;619;0.736;0;1.007;0.376;0.269;70
Pve_A_13_t3.CSV;62;27.07.2021;13:18:13;7;4;0;981;0.805;0;0.997;0.374;0.193;79.3
Pve_A_13_t3.CSV;72;27.07.2021;13:18:23;8;4;0;1386;0.843;0;0.987;0.373;0.146;84.9
Pve_A_13_t3.CSV;82;27.07.2021;13:18:33;9;4;0;2015;0.868;0;0.965;0.37;0.101;85.1
Pve_A_13_t3.CSV;92;27.07.2021;13:18:43;10;4;0;2970;0.87;0;0.933;0.365;0.068;84.2
Pve_A_14_t3.CSV;2;27.07.2021;15:28:54;1;4;0;0;0.308;0;0.821;0.308;0.625;0
Pve_A_14_t3.CSV;12;27.07.2021;15:29:04;2;4;0;31;0.321;0;0.806;0.306;0.602;7.8
Pve_A_14_t3.CSV;22;27.07.2021;15:29:14;3;4;0;101;0.381;0;0.799;0.305;0.523;22.2
Pve_A_14_t3.CSV;32;27.07.2021;15:29:24;4;4;0;198;0.444;0;0.786;0.303;0.435;36.2
Pve_A_14_t3.CSV;42;27.07.2021;15:29:34;5;4;0;363;0.515;0;0.777;0.302;0.337;51.4
Pve_A_14_t3.CSV;52;27.07.2021;15:29:44;6;4;0;619;0.579;0;0.768;0.3;0.246;64
Pve_A_14_t3.CSV;62;27.07.2021;15:29:54;7;4;0;981;0.629;0;0.772;0.301;0.185;76.3
Pve_A_14_t3.CSV;72;27.07.2021;15:30:04;8;4;0;1386;0.659;0;0.762;0.299;0.135;78.7
Pve_A_14_t3.CSV;82;27.07.2021;15:30:14;9;4;0;2015;0.68;0;0.753;0.298;0.097;82
Pve_A_14_t3.CSV;92;27.07.2021;15:30:24;10;4;0;2970;0.686;0;0.734;0.295;0.065;81.6
Pve_A_15_t3.CSV;2;27.07.2021;13:47:15;1;4;0;0;0.365;0;1.045;0.365;0.651;0
Pve_A_15_t3.CSV;12;27.07.2021;13:47:25;2;4;0;31;0.394;0;1.037;0.364;0.62;8.1
Pve_A_15_t3.CSV;22;27.07.2021;13:47:35;3;4;0;101;0.47;0;1.041;0.365;0.549;23.3
Pve_A_15_t3.CSV;32;27.07.2021;13:47:45;4;4;0;198;0.554;0;1.032;0.363;0.463;38.5
Pve_A_15_t3.CSV;42;27.07.2021;13:47:55;5;4;0;363;0.658;0;1.024;0.362;0.357;54.5
Pve_A_15_t3.CSV;52;27.07.2021;13:48:05;6;4;0;619;0.754;0;1.012;0.361;0.255;66.3
Pve_A_15_t3.CSV;62;27.07.2021;13:48:15;7;4;0;981;0.819;0;0.998;0.359;0.179;73.9
Pve_A_15_t3.CSV;72;27.07.2021;13:48:25;8;4;0;1386;0.85;0;0.981;0.357;0.134;77.7
Pve_A_15_t3.CSV;82;27.07.2021;13:48:35;9;4;0;2015;0.865;0;0.953;0.353;0.092;78.1
Pve_A_15_t3.CSV;92;27.07.2021;13:48:45;10;4;0;2970;0.865;0;0.921;0.349;0.061;75.8
Pve_A_1_t3.CSV;2;28.07.2021;13:50:35;1;4;0;0;0.421;0;1.236;0.421;0.659;0
Pve_A_1_t3.CSV;12;28.07.2021;13:50:45;2;4;0;31;0.497;0;1.227;0.42;0.595;7.7
Pve_A_1_t3.CSV;22;28.07.2021;13:50:55;3;4;0;101;0.626;0;1.219;0.419;0.486;20.6
Pve_A_1_t3.CSV;32;28.07.2021;13:51:05;4;4;0;198;0.74;0;1.213;0.418;0.39;32.4
Pve_A_1_t3.CSV;42;28.07.2021;13:51:15;5;4;0;363;0.861;0;1.204;0.417;0.285;43.4
Pve_A_1_t3.CSV;52;28.07.2021;13:51:25;6;4;0;619;0.962;0;1.194;0.416;0.194;50.5
Pve_A_1_t3.CSV;62;28.07.2021;13:51:35;7;4;0;981;1.018;0;1.173;0.413;0.132;54.4
Pve_A_1_t3.CSV;72;28.07.2021;13:51:45;8;4;0;1386;1.039;0;1.146;0.41;0.093;54.4
Pve_A_1_t3.CSV;82;28.07.2021;13:51:55;9;4;0;2015;1.04;0;1.109;0.405;0.062;52.7
Pve_A_1_t3.CSV;92;28.07.2021;13:52:05;10;4;0;2970;1.023;0;1.066;0.399;0.04;50.3
Pve_A_2_t3.CSV;2;28.07.2021;14:20:23;1;4;0;0;0.368;0;0.996;0.368;0.631;0
Pve_A_2_t3.CSV;12;28.07.2021;14:20:33;2;4;0;31;0.37;0;0.984;0.366;0.624;8.1
Pve_A_2_t3.CSV;22;28.07.2021;14:20:43;3;4;0;101;0.434;0;0.992;0.367;0.563;23.9
Pve_A_2_t3.CSV;32;28.07.2021;14:20:53;4;4;0;198;0.509;0;0.987;0.367;0.484;40.3
Pve_A_2_t3.CSV;42;28.07.2021;14:21:03;5;4;0;363;0.611;0;0.989;0.367;0.382;58.3
Pve_A_2_t3.CSV;52;28.07.2021;14:21:13;6;4;0;619;0.702;0;0.975;0.365;0.28;72.8
Pve_A_2_t3.CSV;62;28.07.2021;14:21:23;7;4;0;981;0.763;0;0.955;0.362;0.201;82.8
Pve_A_2_t3.CSV;72;28.07.2021;14:21:33;8;4;0;1386;0.793;0;0.929;0.358;0.146;85.2
Pve_A_2_t3.CSV;82;28.07.2021;14:21:43;9;4;0;2015;0.805;0;0.895;0.353;0.101;85.1
Pve_A_2_t3.CSV;92;28.07.2021;14:21:53;10;4;0;2970;0.799;0;0.858;0.347;0.069;85.8
Pve_A_3_t3.CSV;2;28.07.2021;12:45:04;1;4;0;0;0.334;0;0.891;0.334;0.625;0
Pve_A_3_t3.CSV;12;28.07.2021;12:45:14;2;4;0;31;0.391;0;0.883;0.333;0.557;7.3
Pve_A_3_t3.CSV;22;28.07.2021;12:45:24;3;4;0;101;0.483;0;0.881;0.333;0.452;19.2
Pve_A_3_t3.CSV;32;28.07.2021;12:45:34;4;4;0;198;0.562;0;0.875;0.332;0.358;29.7
Pve_A_3_t3.CSV;42;28.07.2021;12:45:44;5;4;0;363;0.647;0;0.875;0.332;0.261;39.7
Pve_A_3_t3.CSV;52;28.07.2021;12:45:54;6;4;0;619;0.714;0;0.864;0.33;0.174;45.1
Pve_A_3_t3.CSV;62;28.07.2021;12:46:04;7;4;0;981;0.753;0;0.855;0.329;0.119;49.2
Pve_A_3_t3.CSV;72;28.07.2021;12:46:14;8;4;0;1386;0.764;0;0.835;0.326;0.085;49.5
Pve_A_3_t3.CSV;82;28.07.2021;12:46:24;9;4;0;2015;0.768;0;0.812;0.322;0.054;45.9
Pve_A_3_t3.CSV;92;28.07.2021;12:46:34;10;4;0;2970;0.753;0;0.781;0.317;0.036;44.7
Pve_A_4_t3.CSV;2;28.07.2021;14:50:10;1;4;0;0;0.372;0;1.003;0.372;0.629;0
Pve_A_4_t3.CSV;12;28.07.2021;14:50:20;2;4;0;31;0.383;0;0.996;0.371;0.615;8
Pve_A_4_t3.CSV;22;28.07.2021;14:50:30;3;4;0;101;0.456;0;0.995;0.371;0.542;23
Pve_A_4_t3.CSV;32;28.07.2021;14:50:40;4;4;0;198;0.543;0;0.994;0.371;0.454;37.7
Pve_A_4_t3.CSV;42;28.07.2021;14:50:50;5;4;0;363;0.658;0;0.993;0.371;0.337;51.4
Pve_A_4_t3.CSV;52;28.07.2021;14:51:00;6;4;0;619;0.747;0;0.976;0.368;0.235;61
Pve_A_4_t3.CSV;62;28.07.2021;14:51:10;7;4;0;981;0.796;0;0.952;0.365;0.164;67.5
Pve_A_4_t3.CSV;72;28.07.2021;14:51:20;8;4;0;1386;0.821;0;0.935;0.362;0.122;71
Pve_A_4_t3.CSV;82;28.07.2021;14:51:30;9;4;0;2015;0.815;0;0.888;0.355;0.082;69.6
Pve_A_4_t3.CSV;92;28.07.2021;14:51:40;10;4;0;2970;0.796;0;0.84;0.347;0.052;65.3
Pve_A_5_t3.CSV;2;28.07.2021;13:14:58;1;4;0;0;0.375;0;0.978;0.375;0.617;0
Pve_A_5_t3.CSV;12;28.07.2021;13:15:08;2;4;0;31;0.454;0;0.966;0.373;0.53;6.9
Pve_A_5_t3.CSV;22;28.07.2021;13:15:18;3;4;0;101;0.557;0;0.959;0.372;0.419;17.8
Pve_A_5_t3.CSV;32;28.07.2021;13:15:28;4;4;0;198;0.654;0;0.953;0.371;0.314;26.1
Pve_A_5_t3.CSV;42;28.07.2021;13:15:38;5;4;0;363;0.749;0;0.949;0.371;0.211;32.1
Pve_A_5_t3.CSV;52;28.07.2021;13:15:48;6;4;0;619;0.813;0;0.939;0.369;0.134;34.9
Pve_A_5_t3.CSV;62;28.07.2021;13:15:58;7;4;0;981;0.845;0;0.931;0.368;0.092;38.1
Pve_A_5_t3.CSV;72;28.07.2021;13:16:08;8;4;0;1386;0.853;0;0.91;0.365;0.063;36.5
Pve_A_5_t3.CSV;82;28.07.2021;13:16:18;9;4;0;2015;0.85;0;0.89;0.361;0.045;38
Pve_A_5_t3.CSV;92;28.07.2021;13:16:28;10;4;0;2970;0.838;0;0.86;0.356;0.026;31.9
Pve_A_6_t3.CSV;2;26.07.2021;15:29:06;1;4;0;0;0.342;0;0.978;0.342;0.65;0
Pve_A_6_t3.CSV;13;26.07.2021;15:29:17;2;4;0;31;0.357;0;0.965;0.34;0.63;8.2
Pve_A_6_t3.CSV;23;26.07.2021;15:29:27;3;4;0;101;0.419;0;0.97;0.341;0.568;24.1
Pve_A_6_t3.CSV;32;26.07.2021;15:29:36;4;4;0;198;0.493;0;0.969;0.341;0.491;40.9
Pve_A_6_t3.CSV;43;26.07.2021;15:29:47;5;4;0;363;0.59;0;0.975;0.342;0.395;60.2
Pve_A_6_t3.CSV;52;26.07.2021;15:29:56;6;4;0;619;0.687;0;0.968;0.341;0.29;75.5
Pve_A_6_t3.CSV;63;26.07.2021;15:30:07;7;4;0;981;0.759;0;0.961;0.34;0.21;86.6
Pve_A_6_t3.CSV;73;26.07.2021;15:30:17;8;4;0;1386;0.797;0;0.947;0.338;0.158;92.2
Pve_A_6_t3.CSV;82;26.07.2021;15:30:26;9;4;0;2015;0.821;0;0.92;0.335;0.108;91.1
Pve_A_6_t3.CSV;93;26.07.2021;15:30:37;10;4;0;2970;0.825;0;0.891;0.331;0.074;92.4
Pve_A_7_t3.CSV;2;26.07.2021;16:09:19;1;4;0;0;0.307;0;0.831;0.307;0.631;0
Pve_A_7_t3.CSV;12;26.07.2021;16:09:29;2;4;0;31;0.338;0;0.827;0.306;0.591;7.7
Pve_A_7_t3.CSV;22;26.07.2021;16:09:39;3;4;0;101;0.41;0;0.833;0.307;0.508;21.5
Pve_A_7_t3.CSV;32;26.07.2021;16:09:49;4;4;0;198;0.484;0;0.838;0.308;0.422;35.1
Pve_A_7_t3.CSV;42;26.07.2021;16:09:59;5;4;0;363;0.57;0;0.846;0.309;0.326;49.7
Pve_A_7_t3.CSV;52;26.07.2021;16:10:09;6;4;0;619;0.647;0;0.847;0.309;0.236;61.4
Pve_A_7_t3.CSV;62;26.07.2021;16:10:19;7;4;0;981;0.704;0;0.845;0.309;0.167;68.8
Pve_A_7_t3.CSV;72;26.07.2021;16:10:29;8;4;0;1386;0.734;0;0.842;0.308;0.128;74.7
Pve_A_7_t3.CSV;82;26.07.2021;16:10:39;9;4;0;2015;0.756;0;0.83;0.307;0.089;75.5
Pve_A_7_t3.CSV;92;26.07.2021;16:10:49;10;4;0;2970;0.763;0;0.808;0.304;0.056;69.5
Pve_A_8_t3.CSV;2;26.07.2021;14:20:13;1;4;0;0;0.339;0;0.911;0.339;0.628;0
Pve_A_8_t3.CSV;12;26.07.2021;14:20:23;2;4;0;31;0.368;0;0.904;0.338;0.593;7.7
Pve_A_8_t3.CSV;22;26.07.2021;14:20:33;3;4;0;101;0.439;0;0.905;0.338;0.515;21.8
Pve_A_8_t3.CSV;32;26.07.2021;14:20:43;4;4;0;198;0.512;0;0.901;0.338;0.432;35.9
Pve_A_8_t3.CSV;42;26.07.2021;14:20:53;5;4;0;363;0.599;0;0.9;0.337;0.334;51
Pve_A_8_t3.CSV;52;26.07.2021;14:21:03;6;4;0;619;0.682;0;0.905;0.338;0.246;64.1
Pve_A_8_t3.CSV;62;26.07.2021;14:21:13;7;4;0;981;0.741;0;0.9;0.337;0.177;72.8
Pve_A_8_t3.CSV;72;26.07.2021;14:21:23;8;4;0;1386;0.774;0;0.89;0.336;0.13;75.9
Pve_A_8_t3.CSV;82;26.07.2021;14:21:33;9;4;0;2015;0.796;0;0.877;0.334;0.092;78.2
Pve_A_8_t3.CSV;92;26.07.2021;14:21:43;10;4;0;2970;0.802;0;0.854;0.331;0.061;76
Pve_A_9_t3.CSV;2;26.07.2021;16:42:04;1;4;0;0;0.327;0;0.922;0.327;0.645;0
Pve_A_9_t3.CSV;12;26.07.2021;16:42:14;2;4;0;31;0.357;0;0.913;0.326;0.609;7.9
Pve_A_9_t3.CSV;22;26.07.2021;16:42:24;3;4;0;101;0.431;0;0.914;0.326;0.528;22.4
Pve_A_9_t3.CSV;32;26.07.2021;16:42:34;4;4;0;198;0.514;0;0.913;0.326;0.437;36.3
Pve_A_9_t3.CSV;42;26.07.2021;16:42:44;5;4;0;363;0.61;0;0.914;0.326;0.333;50.7
Pve_A_9_t3.CSV;52;26.07.2021;16:42:54;6;4;0;619;0.692;0;0.909;0.325;0.239;62.1
Pve_A_9_t3.CSV;62;26.07.2021;16:43:04;7;4;0;981;0.753;0;0.905;0.325;0.168;69.2
Pve_A_9_t3.CSV;72;26.07.2021;16:43:14;8;4;0;1386;0.786;0;0.897;0.324;0.124;72
Pve_A_9_t3.CSV;82;26.07.2021;16:43:24;9;4;0;2015;0.805;0;0.879;0.321;0.084;71.2
Pve_A_9_t3.CSV;92;26.07.2021;16:43:34;10;4;0;2970;0.81;0;0.856;0.318;0.054;67
Pve_B_10_t3.CSV;2;26.07.2021;14:52:41;1;4;0;0;0.255;0;0.759;0.255;0.664;0
Pve_B_10_t3.CSV;12;26.07.2021;14:52:51;2;4;0;31;0.26;0;0.74;0.253;0.649;8.4
Pve_B_10_t3.CSV;22;26.07.2021;14:53:01;3;4;0;101;0.313;0;0.733;0.252;0.573;24.3
Pve_B_10_t3.CSV;32;26.07.2021;14:53:11;4;4;0;198;0.375;0;0.714;0.25;0.475;39.5
Pve_B_10_t3.CSV;42;26.07.2021;14:53:21;5;4;0;363;0.447;0;0.69;0.247;0.352;53.7
Pve_B_10_t3.CSV;52;26.07.2021;14:53:31;6;4;0;619;0.503;0;0.671;0.244;0.25;65.1
Pve_B_10_t3.CSV;62;26.07.2021;14:53:41;7;4;0;981;0.534;0;0.648;0.241;0.176;72.5
Pve_B_10_t3.CSV;72;26.07.2021;14:53:51;8;4;0;1386;0.54;0;0.62;0.237;0.129;75.1
Pve_B_10_t3.CSV;82;26.07.2021;14:54:01;9;4;0;2015;0.539;0;0.591;0.233;0.088;74.5
Pve_B_10_t3.CSV;92;26.07.2021;14:54:11;10;4;0;2970;0.529;0;0.563;0.228;0.06;75.3
Pve_B_11_t3.CSV;2;27.07.2021;14:28:41;1;4;0;0;0.338;0;0.929;0.338;0.636;0
Pve_B_11_t3.CSV;12;27.07.2021;14:28:51;2;4;0;31;0.338;0;0.9;0.334;0.624;8.1
Pve_B_11_t3.CSV;22;27.07.2021;14:29:01;3;4;0;101;0.393;0;0.873;0.33;0.55;23.3
Pve_B_11_t3.CSV;32;27.07.2021;14:29:11;4;4;0;198;0.455;0;0.833;0.324;0.454;37.7
Pve_B_11_t3.CSV;42;27.07.2021;14:29:21;5;4;0;363;0.522;0;0.795;0.318;0.343;52.4
Pve_B_11_t3.CSV;52;27.07.2021;14:29:31;6;4;0;619;0.569;0;0.749;0.311;0.24;62.5
Pve_B_11_t3.CSV;62;27.07.2021;14:29:41;7;4;0;981;0.587;0;0.706;0.303;0.169;69.4
Pve_B_11_t3.CSV;72;27.07.2021;14:29:51;8;4;0;1386;0.583;0;0.664;0.295;0.122;71
Pve_B_11_t3.CSV;82;27.07.2021;14:30:01;9;4;0;2015;0.574;0;0.629;0.288;0.087;74
Pve_B_11_t3.CSV;92;27.07.2021;14:30:11;10;4;0;2970;0.559;0;0.592;0.28;0.056;69.5
Pve_B_12_t3.CSV;2;27.07.2021;15:01:53;1;4;0;0;0.292;0;0.88;0.292;0.668;0
Pve_B_12_t3.CSV;12;27.07.2021;15:02:03;2;4;0;31;0.302;0;0.855;0.289;0.647;8.4
Pve_B_12_t3.CSV;22;27.07.2021;15:02:13;3;4;0;101;0.362;0;0.83;0.286;0.564;23.9
Pve_B_12_t3.CSV;32;27.07.2021;15:02:23;4;4;0;198;0.429;0;0.797;0.282;0.462;38.4
Pve_B_12_t3.CSV;42;27.07.2021;15:02:33;5;4;0;363;0.505;0;0.769;0.279;0.343;52.3
Pve_B_12_t3.CSV;52;27.07.2021;15:02:43;6;4;0;619;0.567;0;0.746;0.276;0.24;62.4
Pve_B_12_t3.CSV;62;27.07.2021;15:02:53;7;4;0;981;0.6;0;0.72;0.272;0.167;68.7
Pve_B_12_t3.CSV;72;27.07.2021;15:03:03;8;4;0;1386;0.61;0;0.695;0.268;0.122;71.2
Pve_B_12_t3.CSV;82;27.07.2021;15:03:13;9;4;0;2015;0.613;0;0.667;0.264;0.081;68.5
Pve_B_12_t3.CSV;92;27.07.2021;15:03:23;10;4;0;2970;0.605;0;0.639;0.26;0.053;66.4
Pve_B_13_t3.CSV;2;27.07.2021;13:20:14;1;4;0;0;0.296;0;0.838;0.296;0.647;0
Pve_B_13_t3.CSV;12;27.07.2021;13:20:24;2;4;0;31;0.295;0;0.819;0.294;0.64;8.3
Pve_B_13_t3.CSV;22;27.07.2021;13:20:34;3;4;0;101;0.347;0;0.806;0.292;0.569;24.2
Pve_B_13_t3.CSV;32;27.07.2021;13:20:44;4;4;0;198;0.401;0;0.787;0.289;0.49;40.8
Pve_B_13_t3.CSV;42;27.07.2021;13:20:54;5;4;0;363;0.466;0;0.757;0.285;0.384;58.6
Pve_B_13_t3.CSV;52;27.07.2021;13:21:04;6;4;0;619;0.518;0;0.723;0.28;0.284;73.7
Pve_B_13_t3.CSV;62;27.07.2021;13:21:14;7;4;0;981;0.548;0;0.693;0.276;0.209;86.2
Pve_B_13_t3.CSV;72;27.07.2021;13:21:24;8;4;0;1386;0.554;0;0.657;0.27;0.157;91.3
Pve_B_13_t3.CSV;82;27.07.2021;13:21:34;9;4;0;2015;0.552;0;0.623;0.264;0.114;96.4
Pve_B_13_t3.CSV;92;27.07.2021;13:21:44;10;4;0;2970;0.544;0;0.591;0.258;0.08;99.2
Pve_B_14_t3.CSV;2;27.07.2021;15:32:07;1;4;0;0;0.294;0;0.839;0.294;0.65;0
Pve_B_14_t3.CSV;12;27.07.2021;15:32:17;2;4;0;31;0.35;0;0.826;0.292;0.576;7.5
Pve_B_14_t3.CSV;22;27.07.2021;15:32:27;3;4;0;101;0.459;0;0.812;0.291;0.435;18.4
Pve_B_14_t3.CSV;32;27.07.2021;15:32:37;4;4;0;198;0.55;0;0.795;0.288;0.308;25.6
Pve_B_14_t3.CSV;42;27.07.2021;15:32:47;5;4;0;363;0.622;0;0.777;0.286;0.199;30.4
Pve_B_14_t3.CSV;52;27.07.2021;15:32:57;6;4;0;619;0.662;0;0.762;0.284;0.131;34.1
Pve_B_14_t3.CSV;62;27.07.2021;15:33:07;7;4;0;981;0.678;0;0.739;0.281;0.083;34
Pve_B_14_t3.CSV;72;27.07.2021;15:33:17;8;4;0;1386;0.675;0;0.717;0.277;0.059;34.1
Pve_B_14_t3.CSV;82;27.07.2021;15:33:27;9;4;0;2015;0.665;0;0.688;0.273;0.033;28.3
Pve_B_14_t3.CSV;92;27.07.2021;15:33:37;10;4;0;2970;0.648;0;0.661;0.269;0.02;24.5
Pve_B_15_t3.CSV;2;27.07.2021;13:49:38;1;4;0;0;0.387;0;1.112;0.387;0.652;0
Pve_B_15_t3.CSV;13;27.07.2021;13:49:49;2;4;0;31;0.412;0;1.087;0.384;0.621;8.1
Pve_B_15_t3.CSV;22;27.07.2021;13:49:58;3;4;0;101;0.504;0;1.061;0.381;0.525;22.3
Pve_B_15_t3.CSV;33;27.07.2021;13:50:09;4;4;0;198;0.592;0;1.031;0.377;0.426;35.4
Pve_B_15_t3.CSV;42;27.07.2021;13:50:18;5;4;0;363;0.669;0;0.98;0.37;0.317;48.4
Pve_B_15_t3.CSV;52;27.07.2021;13:50:28;6;4;0;619;0.729;0;0.938;0.364;0.223;57.9
Pve_B_15_t3.CSV;62;27.07.2021;13:50:38;7;4;0;981;0.753;0;0.89;0.356;0.154;63.4
Pve_B_15_t3.CSV;73;27.07.2021;13:50:49;8;4;0;1386;0.754;0;0.85;0.35;0.113;65.7
Pve_B_15_t3.CSV;83;27.07.2021;13:50:59;9;4;0;2015;0.746;0;0.812;0.343;0.081;68.8
Pve_B_15_t3.CSV;93;27.07.2021;13:51:09;10;4;0;2970;0.729;0;0.771;0.335;0.054;68
Pve_B_1_t3.CSV;2;28.07.2021;13:53:04;1;4;0;0;0.28;0;0.792;0.28;0.646;0
Pve_B_1_t3.CSV;12;28.07.2021;13:53:14;2;4;0;31;0.296;0;0.772;0.277;0.617;8
Pve_B_1_t3.CSV;22;28.07.2021;13:53:24;3;4;0;101;0.356;0;0.758;0.276;0.53;22.5
Pve_B_1_t3.CSV;32;28.07.2021;13:53:34;4;4;0;198;0.422;0;0.742;0.273;0.431;35.9
Pve_B_1_t3.CSV;42;28.07.2021;13:53:44;5;4;0;363;0.495;0;0.723;0.271;0.315;48.1
Pve_B_1_t3.CSV;52;28.07.2021;13:53:54;6;4;0;619;0.547;0;0.699;0.267;0.217;56.5
Pve_B_1_t3.CSV;62;28.07.2021;13:54:04;7;4;0;981;0.572;0;0.676;0.264;0.154;63.4
Pve_B_1_t3.CSV;72;28.07.2021;13:54:14;8;4;0;1386;0.578;0;0.649;0.26;0.109;63.7
Pve_B_1_t3.CSV;82;28.07.2021;13:54:24;9;4;0;2015;0.574;0;0.625;0.256;0.082;69.1
Pve_B_1_t3.CSV;92;28.07.2021;13:54:34;10;4;0;2970;0.561;0;0.594;0.25;0.056;69.3
Pve_B_2_t3.CSV;2;28.07.2021;14:22:32;1;4;0;0;0.275;0;0.725;0.275;0.621;0
Pve_B_2_t3.CSV;12;28.07.2021;14:22:42;2;4;0;31;0.289;0;0.708;0.273;0.592;7.7
Pve_B_2_t3.CSV;22;28.07.2021;14:22:52;3;4;0;101;0.346;0;0.689;0.27;0.498;21.1
Pve_B_2_t3.CSV;32;28.07.2021;14:23:02;4;4;0;198;0.404;0;0.669;0.267;0.396;32.9
Pve_B_2_t3.CSV;42;28.07.2021;14:23:12;5;4;0;363;0.464;0;0.649;0.263;0.285;43.5
Pve_B_2_t3.CSV;52;28.07.2021;14:23:22;6;4;0;619;0.503;0;0.627;0.26;0.198;51.4
Pve_B_2_t3.CSV;62;28.07.2021;14:23:32;7;4;0;981;0.519;0;0.602;0.255;0.138;56.8
Pve_B_2_t3.CSV;72;28.07.2021;14:23:42;8;4;0;1386;0.519;0;0.576;0.25;0.099;57.6
Pve_B_2_t3.CSV;82;28.07.2021;14:23:52;9;4;0;2015;0.512;0;0.55;0.245;0.069;58.5
Pve_B_2_t3.CSV;92;28.07.2021;14:24:02;10;4;0;2970;0.501;0;0.524;0.24;0.044;54.8
Pve_B_3_t3.CSV;2;28.07.2021;12:48:11;1;4;0;0;0.312;0;0.88;0.312;0.645;0
