# Filename;t;Date;Time;No.;ML;Temp.;PAR;F;Fo';Fm';~Fo';Y(II);ETR
Pve_A_13_t2.CSV;32;27.06.2021;14:44:06;4;4;0;198;0.502;0;0.959;0.344;0.477;39.6
Pve_A_13_t2.CSV;42;27.06.2021;14:44:16;5;4;0;363;0.599;0;0.964;0.345;0.379;57.7
Pve_A_13_t2.CSV;52;27.06.2021;14:44:26;6;4;0;619;0.689;0;0.962;0.344;0.284;73.8
Pve_A_13_t2.CSV;62;27.06.2021;14:44:36;7;4;0;981;0.755;0;0.95;0.343;0.205;84.6
Pve_A_13_t2.CSV;72;27.06.2021;14:44:46;8;4;0;1386;0.798;0;0.94;0.342;0.151;87.9
Pve_A_13_t2.CSV;82;27.06.2021;14:44:56;9;4;0;2015;0.827;0;0.926;0.34;0.107;90.5
Pve_A_13_t2.CSV;92;27.06.2021;14:45:06;10;4;0;2970;0.837;0;0.902;0.336;0.072;89.9
Pve_A_14_t2.CSV;2;27.06.2021;14:13:36;1;4;0;0;0.325;0;0.899;0.325;0.638;0
Pve_A_14_t2.CSV;12;27.06.2021;14:13:46;2;4;0;31;0.368;0;0.899;0.325;0.591;7.7
Pve_A_14_t2.CSV;22;27.06.2021;14:13:56;3;4;0;101;0.438;0;0.896;0.325;0.511;21.7
Pve_A_14_t2.CSV;32;27.06.2021;14:14:06;4;4;0;198;0.518;0;0.902;0.325;0.426;35.4
Pve_A_14_t2.CSV;42;27.06.2021;14:14:16;5;4;0;363;0.61;0;0.904;0.326;0.325;49.6
Pve_A_14_t2.CSV;52;27.06.2021;14:14:26;6;4;0;619;0.697;0;0.904;0.326;0.229;59.5
Pve_A_14_t2.CSV;62;27.06.2021;14:14:36;7;4;0;981;0.755;0;0.899;0.325;0.16;66
Pve_A_14_t2.CSV;72;27.06.2021;14:14:46;8;4;0;1386;0.786;0;0.891;0.324;0.118;68.6
Pve_A_14_t2.CSV;82;27.06.2021;14:14:56;9;4;0;2015;0.805;0;0.874;0.322;0.079;66.8
Pve_A_14_t2.CSV;92;27.06.2021;14:15:06;10;4;0;2970;0.81;0;0.852;0.319;0.049;61.5
Pve_A_15_t2.CSV;2;27.06.2021;13:11:37;1;4;0;0;0.32;0;0.871;0.32;0.633;0
Pve_A_15_t2.CSV;12;27.06.2021;13:11:47;2;4;0;31;0.331;0;0.864;0.319;0.617;8
Pve_A_15_t2.CSV;22;27.06.2021;13:11:57;3;4;0;101;0.39;0;0.865;0.319;0.549;23.3
Pve_A_15_t2.CSV;32;27.06.2021;13:12:07;4;4;0;198;0.462;0;0.865;0.319;0.466;38.7
Pve_A_15_t2.CSV;42;27.06.2021;13:12:17;5;4;0;363;0.554;0;0.866;0.319;0.36;54.9
Pve_A_15_t2.CSV;52;27.06.2021;13:12:27;6;4;0;619;0.639;0;0.865;0.319;0.261;67.9
Pve_A_15_t2.CSV;62;27.06.2021;13:12:37;7;4;0;981;0.696;0;0.857;0.318;0.188;77.4
Pve_A_15_t2.CSV;72;27.06.2021;13:12:47;8;4;0;1386;0.725;0;0.846;0.317;0.143;83.3
Pve_A_15_t2.CSV;82;27.06.2021;13:12:57;9;4;0;2015;0.739;0;0.821;0.313;0.1;84.5
Pve_A_15_t2.CSV;92;27.06.2021;13:13:07;10;4;0;2970;0.741;0;0.797;0.309;0.07;87.6
Pve_A_1_t2.CSV;2;28.06.2021;15:33:33;1;4;0;0;0.318;0;0.846;0.318;0.624;0
Pve_A_1_t2.CSV;12;28.06.2021;15:33:43;2;4;0;31;0.359;0;0.839;0.317;0.572;7.4
Pve_A_1_t2.CSV;22;28.06.2021;15:33:53;3;4;0;101;0.446;0;0.839;0.317;0.468;19.9
Pve_A_1_t2.CSV;32;28.06.2021;15:34:03;4;4;0;198;0.526;0;0.839;0.317;0.373;31
Pve_A_1_t2.CSV;42;28.06.2021;15:34:13;5;4;0;363;0.609;0;0.84;0.317;0.275;41.9
Pve_A_1_t2.CSV;52;28.06.2021;15:34:23;6;4;0;619;0.675;0;0.836;0.317;0.193;50.1
Pve_A_1_t2.CSV;62;28.06.2021;15:34:33;7;4;0;981;0.718;0;0.83;0.316;0.135;55.6
Pve_A_1_t2.CSV;72;28.06.2021;15:34:43;8;4;0;1386;0.74;0;0.821;0.314;0.099;57.4
Pve_A_1_t2.CSV;82;28.06.2021;15:34:53;9;4;0;2015;0.752;0;0.806;0.312;0.067;56.7
Pve_A_1_t2.CSV;92;28.06.2021;15:35:03;10;4;0;2970;0.751;0;0.784;0.309;0.042;52.5
Pve_A_2_t2.CSV;2;28.06.2021;13:33:38;1;4;0;0;0.361;0;0.987;0.361;0.634;0
Pve_A_2_t2.CSV;12;28.06.2021;13:33:48;2;4;0;31;0.375;0;0.97;0.359;0.613;8
Pve_A_2_t2.CSV;22;28.06.2021;13:33:58;3;4;0;101;0.455;0;0.967;0.358;0.529;22.5
Pve_A_2_t2.CSV;32;28.06.2021;13:34:08;4;4;0;198;0.537;0;0.975;0.359;0.449;37.4
Pve_A_2_t2.CSV;42;28.06.2021;13:34:18;5;4;0;363;0.64;0;0.966;0.358;0.337;51.5
Pve_A_2_t2.CSV;52;28.06.2021;13:34:28;6;4;0;619;0.731;0;0.961;0.357;0.239;62.2
Pve_A_2_t2.CSV;62;28.06.2021;13:34:38;7;4;0;981;0.793;0;0.954;0.356;0.169;69.5
Pve_A_2_t2.CSV;72;28.06.2021;13:34:48;8;4;0;1386;0.826;0;0.941;0.355;0.122;71.1
Pve_A_2_t2.CSV;82;28.06.2021;13:34:58;9;4;0;2015;0.846;0;0.925;0.352;0.085;72.3
Pve_A_2_t2.CSV;92;28.06.2021;13:35:08;10;4;0;2970;0.847;0;0.896;0.348;0.055;68.2
Pve_A_3_t2.CSV;2;28.06.2021;14:44:13;1;4;0;0;0.379;0;1.033;0.379;0.633;0
Pve_A_3_t2.CSV;13;28.06.2021;14:44:24;2;4;0;31;0.402;0;1.027;0.378;0.609;7.9
Pve_A_3_t2.CSV;22;28.06.2021;14:44:33;3;4;0;101;0.496;0;1.033;0.379;0.52;22.1
Pve_A_3_t2.CSV;33;28.06.2021;14:44:44;4;4;0;198;0.595;0;1.037;0.38;0.426;35.4
Pve_A_3_t2.CSV;42;28.06.2021;14:44:53;5;4;0;363;0.713;0;1.04;0.38;0.314;47.9
Pve_A_3_t2.CSV;52;28.06.2021;14:45:03;6;4;0;619;0.814;0;1.036;0.379;0.214;55.7
Pve_A_3_t2.CSV;63;28.06.2021;14:45:14;7;4;0;981;0.871;0;1.021;0.377;0.147;60.5
Pve_A_3_t2.CSV;72;28.06.2021;14:45:23;8;4;0;1386;0.897;0;1.002;0.375;0.105;61
Pve_A_3_t2.CSV;82;28.06.2021;14:45:33;9;4;0;2015;0.901;0;0.97;0.37;0.071;60.2
Pve_A_3_t2.CSV;92;28.06.2021;14:45:43;10;4;0;2970;0.895;0;0.94;0.366;0.048;59.7
Pve_A_4_t2.CSV;2;28.06.2021;14:09:39;1;4;0;0;0.315;0;0.864;0.315;0.635;0
Pve_A_4_t2.CSV;12;28.06.2021;14:09:49;2;4;0;31;0.351;0;0.858;0.314;0.591;7.7
Pve_A_4_t2.CSV;22;28.06.2021;14:09:59;3;4;0;101;0.441;0;0.861;0.315;0.488;20.7
Pve_A_4_t2.CSV;32;28.06.2021;14:10:09;4;4;0;198;0.523;0;0.864;0.315;0.395;32.8
Pve_A_4_t2.CSV;42;28.06.2021;14:10:19;5;4;0;363;0.611;0;0.863;0.315;0.292;44.5
Pve_A_4_t2.CSV;52;28.06.2021;14:10:29;6;4;0;619;0.683;0;0.86;0.314;0.206;53.5
Pve_A_4_t2.CSV;62;28.06.2021;14:10:39;7;4;0;981;0.733;0;0.857;0.314;0.145;59.6
Pve_A_4_t2.CSV;72;28.06.2021;14:10:49;8;4;0;1386;0.76;0;0.851;0.313;0.107;62.2
Pve_A_4_t2.CSV;82;28.06.2021;14:10:59;9;4;0;2015;0.776;0;0.836;0.311;0.072;60.7
Pve_A_4_t2.CSV;92;28.06.2021;14:11:09;10;4;0;2970;0.779;0;0.816;0.308;0.045;56.6
Pve_A_5_t2.CSV;2;28.06.2021;13:03:23;1;4;0;0;0.31;0;0.942;0.31;0.671;0
Pve_A_5_t2.CSV;12;28.06.2021;13:03:33;2;4;0;31;0.343;0;0.929;0.309;0.631;8.2
Pve_A_5_t2.CSV;22;28.06.2021;13:03:43;3;4;0;101;0.414;0;0.94;0.31;0.56;23.7
Pve_A_5_t2.CSV;32;28.06.2021;13:03:53;4;4;0;198;0.495;0;0.941;0.31;0.474;39.4
Pve_A_5_t2.CSV;42;28.06.2021;13:04:03;5;4;0;363;0.595;0;0.941;0.31;0.368;56.1
Pve_A_5_t2.CSV;52;28.06.2021;13:04:13;6;4;0;619;0.689;0;0.938;0.31;0.265;69
Pve_A_5_t2.CSV;62;28.06.2021;13:04:23;7;4;0;981;0.754;0;0.927;0.308;0.187;76.9
Pve_A_5_t2.CSV;72;28.06.2021;13:04:33;8;4;0;1386;0.794;0;0.922;0.308;0.139;80.8
Pve_A_5_t2.CSV;82;28.06.2021;13:04:43;9;4;0;2015;0.814;0;0.898;0.305;0.094;79.2
Pve_A_5_t2.CSV;92;28.06.2021;13:04:53;10;4;0;2970;0.818;0;0.873;0.302;0.063;78.6
Pve_A_6_t2.CSV;2;29.06.2021;15:11:53;1;4;0;0;0.317;0;0.881;0.317;0.64;0
Pve_A_6_t2.CSV;12;29.06.2021;15:12:03;2;4;0;31;0.323;0;0.866;0.315;0.627;8.2
Pve_A_6_t2.CSV;23;29.06.2021;15:12:14;3;4;0;101;0.381;0;0.864;0.315;0.559;23.7
Pve_A_6_t2.CSV;33;29.06.2021;15:12:24;4;4;0;198;0.45;0;0.861;0.314;0.477;39.7
Pve_A_6_t2.CSV;42;29.06.2021;15:12:33;5;4;0;363;0.534;0;0.859;0.314;0.378;57.7
Pve_A_6_t2.CSV;52;29.06.2021;15:12:43;6;4;0;619;0.617;0;0.858;0.314;0.281;73
Pve_A_6_t2.CSV;62;29.06.2021;15:12:53;7;4;0;981;0.678;0;0.849;0.313;0.201;83
Pve_A_6_t2.CSV;72;29.06.2021;15:13:03;8;4;0;1386;0.71;0;0.836;0.311;0.151;87.7
Pve_A_6_t2.CSV;82;29.06.2021;15:13:13;9;4;0;2015;0.734;0;0.819;0.309;0.104;87.8
Pve_A_6_t2.CSV;92;29.06.2021;15:13:23;10;4;0;2970;0.743;0;0.8;0.306;0.071;88.9
Pve_A_7_t2.CSV;0;29.06.2021;13:27:09;1;4;0;0;0.324;0;0.965;0.324;0.664;0
Pve_A_7_t2.CSV;12;29.06.2021;13:27:20;2;4;0;31;0.338;0;0.795;0.302;0.575;7.5
Pve_A_7_t2.CSV;22;29.06.2021;13:27:30;3;4;0;101;0.381;0;0.77;0.299;0.505;21.4
Pve_A_7_t2.CSV;32;29.06.2021;13:27:40;4;4;0;198;0.436;0;0.765;0.298;0.43;35.8
Pve_A_7_t2.CSV;42;29.06.2021;13:27:50;5;4;0;363;0.509;0;0.764;0.298;0.334;50.9
Pve_A_7_t2.CSV;51;29.06.2021;13:27:59;6;4;0;619;0.576;0;0.764;0.298;0.246;64
Pve_A_7_t2.CSV;62;29.06.2021;13:28:10;7;4;0;981;0.626;0;0.762;0.297;0.178;73.5
Pve_A_7_t2.CSV;71;29.06.2021;13:28:19;8;4;0;1386;0.653;0;0.757;0.297;0.137;80
Pve_A_7_t2.CSV;82;29.06.2021;13:28:30;9;4;0;2015;0.67;0;0.741;0.294;0.096;81.1
Pve_A_7_t2.CSV;91;29.06.2021;13:28:39;10;4;0;2970;0.68;0;0.728;0.292;0.066;82.2
Pve_A_8_t2.CSV;2;29.06.2021;14:34:34;1;4;0;0;0.361;0;0.957;0.361;0.623;0
Pve_A_8_t2.CSV;12;29.06.2021;14:34:44;2;4;0;31;0.385;0;0.954;0.361;0.596;7.8
Pve_A_8_t2.CSV;22;29.06.2021;14:34:54;3;4;0;101;0.472;0;0.95;0.36;0.503;21.3
Pve_A_8_t2.CSV;32;29.06.2021;14:35:04;4;4;0;198;0.56;0;0.952;0.36;0.412;34.2
Pve_A_8_t2.CSV;42;29.06.2021;14:35:14;5;4;0;363;0.66;0;0.955;0.361;0.309;47.1
Pve_A_8_t2.CSV;52;29.06.2021;14:35:24;6;4;0;619;0.741;0;0.951;0.36;0.221;57.4
Pve_A_8_t2.CSV;62;29.06.2021;14:35:34;7;4;0;981;0.799;0;0.94;0.359;0.15;61.8
Pve_A_8_t2.CSV;72;29.06.2021;14:35:44;8;4;0;1386;0.831;0;0.936;0.358;0.112;65.3
Pve_A_8_t2.CSV;82;29.06.2021;14:35:54;9;4;0;2015;0.853;0;0.922;0.356;0.075;63.3
Pve_A_8_t2.CSV;92;29.06.2021;14:36:04;10;4;0;2970;0.848;0;0.894;0.352;0.051;64.2
Pve_A_9_t2.CSV;2;29.06.2021;13:58:02;1;4;0;0;0.301;0;0.84;0.301;0.642;0
Pve_A_9_t2.CSV;12;29.06.2021;13:58:12;2;4;0;31;0.3;0;0.829;0.3;0.638;8.3
Pve_A_9_t2.CSV;22;29.06.2021;13:58:22;3;4;0;101;0.351;0;0.831;0.3;0.578;24.5
Pve_A_9_t2.CSV;32;29.06.2021;13:58:32;4;4;0;198;0.415;0;0.829;0.3;0.499;41.5
Pve_A_9_t2.CSV;42;29.06.2021;13:58:42;5;4;0;363;0.498;0;0.826;0.299;0.397;60.5
Pve_A_9_t2.CSV;52;29.06.2021;13:58:52;6;4;0;619;0.577;0;0.823;0.299;0.299;77.7
Pve_A_9_t2.CSV;62;29.06.2021;13:59:02;7;4;0;981;0.634;0;0.816;0.298;0.223;91.9
Pve_A_9_t2.CSV;72;29.06.2021;13:59:12;8;4;0;1386;0.662;0;0.797;0.295;0.169;98.6
Pve_A_9_t2.CSV;82;29.06.2021;13:59:22;9;4;0;2015;0.676;0;0.772;0.292;0.124;105.2
Pve_A_9_t2.CSV;92;29.06.2021;13:59:32;10;4;0;2970;0.677;0;0.739;0.287;0.084;104.7
Pve_B_10_t2.CSV;2;29.06.2021;12:55:41;1;4;0;0;0.342;0;0.869;0.342;0.606;0
Pve_B_10_t2.CSV;12;29.06.2021;12:55:51;2;4;0;31;0.326;0;0.825;0.335;0.605;7.9
Pve_B_10_t2.CSV;22;29.06.2021;12:56:01;3;4;0;101;0.359;0;0.787;0.329;0.544;23.1
Pve_B_10_t2.CSV;32;29.06.2021;12:56:11;4;4;0;198;0.404;0;0.742;0.32;0.456;37.9
Pve_B_10_t2.CSV;42;29.06.2021;12:56:21;5;4;0;363;0.459;0;0.701;0.313;0.345;52.6
Pve_B_10_t2.CSV;52;29.06.2021;12:56:31;6;4;0;619;0.498;0;0.657;0.303;0.242;62.9
Pve_B_10_t2.CSV;62;29.06.2021;12:56:41;7;4;0;981;0.511;0;0.622;0.296;0.178;73.5
Pve_B_10_t2.CSV;72;29.06.2021;12:56:51;8;4;0;1386;0.507;0;0.58;0.286;0.126;73.3
Pve_B_10_t2.CSV;82;29.06.2021;12:57:01;9;4;0;2015;0.501;0;0.55;0.278;0.089;75.4
Pve_B_10_t2.CSV;92;29.06.2021;12:57:11;10;4;0;2970;0.488;0;0.52;0.271;0.062;76.8
Pve_B_11_t2.CSV;2;27.06.2021;15:33:26;1;4;0;0;0.303;0;0.88;0.303;0.656;0
Pve_B_11_t2.CSV;13;27.06.2021;15:33:37;2;4;0;31;0.314;0;0.858;0.3;0.634;8.3
Pve_B_11_t2.CSV;22;27.06.2021;15:33:46;3;4;0;101;0.367;0;0.838;0.298;0.562;23.8
Pve_B_11_t2.CSV;32;27.06.2021;15:33:56;4;4;0;198;0.432;0;0.807;0.294;0.465;38.6
Pve_B_11_t2.CSV;42;27.06.2021;15:34:06;5;4;0;363;0.506;0;0.773;0.289;0.345;52.7
Pve_B_11_t2.CSV;53;27.06.2021;15:34:17;6;4;0;619;0.56;0;0.737;0.284;0.24;62.4
Pve_B_11_t2.CSV;63;27.06.2021;15:34:27;7;4;0;981;0.584;0;0.703;0.279;0.169;69.7
Pve_B_11_t2.CSV;73;27.06.2021;15:34:37;8;4;0;1386;0.588;0;0.671;0.274;0.124;72
Pve_B_11_t2.CSV;83;27.06.2021;15:34:47;9;4;0;2015;0.586;0;0.638;0.268;0.082;69
Pve_B_11_t2.CSV;93;27.06.2021;15:34:57;10;4;0;2970;0.574;0;0.61;0.263;0.059;73.6
Pve_B_12_t2.CSV;2;27.06.2021;13:46:56;1;4;0;0;0.383;0;1.024;0.383;0.626;0
Pve_B_12_t2.CSV;12;27.06.2021;13:47:06;2;4;0;31;0.44;0;1.014;0.382;0.566;7.4
Pve_B_12_t2.CSV;22;27.06.2021;13:47:16;3;4;0;101;0.569;0;1.003;0.38;0.433;18.4
Pve_B_12_t2.CSV;32;27.06.2021;13:47:26;4;4;0;198;0.668;0;0.986;0.378;0.323;26.8
Pve_B_12_t2.CSV;42;27.06.2021;13:47:36;5;4;0;363;0.752;0;0.965;0.374;0.221;33.7
Pve_B_12_t2.CSV;52;27.06.2021;13:47:46;6;4;0;619;0.804;0;0.945;0.371;0.149;38.8
Pve_B_12_t2.CSV;62;27.06.2021;13:47:56;7;4;0;981;0.827;0;0.92;0.367;0.101;41.6
Pve_B_12_t2.CSV;72;27.06.2021;13:48:06;8;4;0;1386;0.829;0;0.891;0.363;0.07;40.5
Pve_B_12_t2.CSV;82;27.06.2021;13:48:16;9;4;0;2015;0.822;0;0.863;0.358;0.048;40.2
Pve_B_12_t2.CSV;92;27.06.2021;13:48:26;10;4;0;2970;0.805;0;0.829;0.352;0.029;36.1
Pve_B_13_t2.CSV;2;27.06.2021;14:57:19;1;4;0;0;0.298;0;0.873;0.298;0.659;0
Pve_B_13_t2.CSV;12;27.06.2021;14:57:29;2;4;0;31;0.313;0;0.81;0.29;0.614;8
Pve_B_13_t2.CSV;22;27.06.2021;14:57:39;3;4;0;101;0.426;0;0.854;0.296;0.501;21.3
Pve_B_13_t2.CSV;32;27.06.2021;14:57:49;4;4;0;198;0.522;0;0.855;0.296;0.389;32.4
Pve_B_13_t2.CSV;42;27.06.2021;14:57:59;5;4;0;363;0.608;0;0.844;0.295;0.28;42.6
Pve_B_13_t2.CSV;52;27.06.2021;14:58:09;6;4;0;619;0.66;0;0.821;0.292;0.196;51
Pve_B_13_t2.CSV;62;27.06.2021;14:58:19;7;4;0;981;0.663;0;0.783;0.287;0.153;63.1
Pve_B_13_t2.CSV;72;27.06.2021;14:58:29;8;4;0;1386;0.68;0;0.751;0.282;0.095;55
Pve_B_13_t2.CSV;82;27.06.2021;14:58:39;9;4;0;2015;0.707;0;0.769;0.285;0.081;68.2
Pve_B_13_t2.CSV;92;27.06.2021;14:58:49;10;4;0;2970;0.662;0;0.694;0.274;0.046;57.5
Pve_B_14_t2.CSV;2;27.06.2021;14:15:59;1;4;0;0;0.304;0;0.853;0.304;0.644;0
Pve_B_14_t2.CSV;12;27.06.2021;14:16:09;2;4;0;31;0.346;0;0.841;0.302;0.589;7.7
Pve_B_14_t2.CSV;23;27.06.2021;14:16:20;3;4;0;101;0.445;0;0.828;0.301;0.463;19.6
Pve_B_14_t2.CSV;32;27.06.2021;14:16:29;4;4;0;198;0.534;0;0.815;0.299;0.345;28.7
Pve_B_14_t2.CSV;42;27.06.2021;14:16:39;5;4;0;363;0.614;0;0.8;0.297;0.233;35.4
Pve_B_14_t2.CSV;52;27.06.2021;14:16:49;6;4;0;619;0.665;0;0.78;0.294;0.147;38.3
Pve_B_14_t2.CSV;63;27.06.2021;14:17:00;7;4;0;981;0.687;0;0.765;0.292;0.102;42
Pve_B_14_t2.CSV;72;27.06.2021;14:17:09;8;4;0;1386;0.691;0;0.742;0.289;0.069;40
Pve_B_14_t2.CSV;83;27.06.2021;14:17:20;9;4;0;2015;0.687;0;0.723;0.286;0.05;42.1
Pve_B_14_t2.CSV;92;27.06.2021;14:17:29;10;4;0;2970;0.673;0;0.692;0.281;0.027;34.2
Pve_B_15_t2.CSV;2;27.06.2021;13:14:11;1;4;0;0;0.378;0;1.061;0.378;0.644;0
Pve_B_15_t2.CSV;12;27.06.2021;13:14:21;2;4;0;31;0.445;0;1.046;0.376;0.575;7.5
Pve_B_15_t2.CSV;22;27.06.2021;13:14:31;3;4;0;101;0.56;0;1.034;0.375;0.458;19.4
Pve_B_15_t2.CSV;32;27.06.2021;13:14:41;4;4;0;198;0.656;0;1.017;0.372;0.355;29.5
Pve_B_15_t2.CSV;42;27.06.2021;13:14:51;5;4;0;363;0.734;0;0.982;0.367;0.253;38.5
Pve_B_15_t2.CSV;52;27.06.2021;13:15:01;6;4;0;619;0.794;0;0.958;0.364;0.171;44.5
Pve_B_15_t2.CSV;62;27.06.2021;13:15:11;7;4;0;981;0.823;0;0.931;0.36;0.116;47.8
Pve_B_15_t2.CSV;72;27.06.2021;13:15:21;8;4;0;1386;0.825;0;0.9;0.355;0.083;48.5
Pve_B_15_t2.CSV;82;27.06.2021;13:15:31;9;4;0;2015;0.818;0;0.868;0.35;0.058;48.8
Pve_B_15_t2.CSV;92;27.06.2021;13:15:41;10;4;0;2970;0.8;0;0.832;0.344;0.038;48
Pve_B_1_t2.CSV;2;28.06.2021;15:36:17;1;4;0;0;0.311;0;0.854;0.311;0.636;0
Pve_B_1_t2.CSV;12;28.06.2021;15:36:27;2;4;0;31;0.385;0;0.844;0.31;0.544;7.1
Pve_B_1_t2.CSV;22;28.06.2021;15:36:37;3;4;0;101;0.497;0;0.835;0.308;0.405;17.2
Pve_B_1_t2.CSV;32;28.06.2021;15:36:47;4;4;0;198;0.577;0;0.821;0.307;0.297;24.7
Pve_B_1_t2.CSV;42;28.06.2021;15:36:57;5;4;0;363;0.645;0;0.808;0.305;0.202;30.8
Pve_B_1_t2.CSV;52;28.06.2021;15:37:07;6;4;0;619;0.69;0;0.797;0.303;0.134;34.9
Pve_B_1_t2.CSV;62;28.06.2021;15:37:17;7;4;0;981;0.712;0;0.782;0.301;0.09;36.9
Pve_B_1_t2.CSV;72;28.06.2021;15:37:27;8;4;0;1386;0.717;0;0.766;0.299;0.064;37.2
Pve_B_1_t2.CSV;82;28.06.2021;15:37:37;9;4;0;2015;0.715;0;0.747;0.296;0.043;36.3
Pve_B_1_t2.CSV;92;28.06.2021;15:37:47;10;4;0;2970;0.704;0;0.725;0.292;0.029;36.1
Pve_B_2_t2.CSV;2;28.06.2021;13:36:37;1;4;0;0;0.335;0;0.942;0.335;0.644;0
Pve_B_2_t2.CSV;12;28.06.2021;13:36:47;2;4;0;31;0.379;0;0.944;0.335;0.599;7.8
Pve_B_2_t2.CSV;23;28.06.2021;13:36:58;3;4;0;101;0.486;0;0.941;0.335;0.484;20.5
Pve_B_2_t2.CSV;33;28.06.2021;13:37:08;4;4;0;198;0.583;0;0.931;0.334;0.374;31.1
Pve_B_2_t2.CSV;42;28.06.2021;13:37:17;5;4;0;363;0.672;0;0.916;0.332;0.266;40.6
Pve_B_2_t2.CSV;53;28.06.2021;13:37:28;6;4;0;619;0.735;0;0.895;0.329;0.179;46.5
Pve_B_2_t2.CSV;63;28.06.2021;13:37:38;7;4;0;981;0.772;0;0.875;0.326;0.118;48.5
Pve_B_2_t2.CSV;73;28.06.2021;13:37:48;8;4;0;1386;0.786;0;0.859;0.324;0.085;49.5
Pve_B_2_t2.CSV;83;28.06.2021;13:37:58;9;4;0;2015;0.789;0;0.837;0.321;0.057;48.5
Pve_B_2_t2.CSV;92;28.06.2021;13:38:07;10;4;0;2970;0.778;0;0.807;0.316;0.036;44.8
Pve_B_3_t2.CSV;2;28.06.2021;14:47:19;1;4;0;0;0.365;0;1.05;0.365;0.652;0
