conc;tank;volume;measurement;date;days;polymer;count
100;15;50;1;21.05.2021;22;PP;51
100;15;50;2;21.05.2021;22;PP;24
100;15;50;3;21.05.2021;22;PP;13
100;15;50;1;21.05.2021;22;PET;50
100;15;50;2;21.05.2021;22;PET;60
100;15;50;3;21.05.2021;22;PET;25
100;15;50;1;21.05.2021;22;PE;19
100;15;50;2;21.05.2021;22;PE;3
100;15;50;3;21.05.2021;22;PE;2
100;15;50;1;21.05.2021;22;PVC;0
100;15;50;2;21.05.2021;22;PVC;0
100;15;50;3;21.05.2021;22;PVC;1
100;15;50;1;21.05.2021;22;PS;5
100;15;50;2;21.05.2021;22;PS;4
100;15;50;3;21.05.2021;22;PS;5
0;1;100;1;24.05.2021;25;PA;0
0;1;100;2;24.05.2021;25;PA;0
0;1;100;3;24.05.2021;25;PA;0
0;1;100;1;24.05.2021;25;PP;0
0;1;100;2;24.05.2021;25;PP;0
0;1;100;3;24.05.2021;25;PP;0
0;1;100;1;24.05.2021;25;PET;0
0;1;100;2;24.05.2021;25;PET;0
0;1;100;3;24.05.2021;25;PET;0
0;1;100;1;24.05.2021;25;PE;0
0;1;100;2;24.05.2021;25;PE;0
0;1;100;3;24.05.2021;25;PE;0
0;1;100;1;24.05.2021;25;PVC;0
0;1;100;2;24.05.2021;25;PVC;0
0;1;100;3;24.05.2021;25;PVC;0
0;1;100;1;24.05.2021;25;PS;0
0;1;100;2;24.05.2021;25;PS;0
0;1;100;3;24.05.2021;25;PS;0
0;6;100;1;24.05.2021;25;PA;0
0;6;100;2;24.05.2021;25;PA;0
0;6;100;3;24.05.2021;25;PA;0
0;6;100;1;24.05.2021;25;PP;0
0;6;100;2;24.05.2021;25;PP;0
0;6;100;3;24.05.2021;25;PP;0
0;6;100;1;24.05.2021;25;PET;0
0;6;100;2;24.05.2021;25;PET;0
0;6;100;3;24.05.2021;25;PET;0
0;6;100;1;24.05.2021;25;PE;0
0;6;100;2;24.05.2021;25;PE;0
0;6;100;3;24.05.2021;25;PE;0
0;6;100;1;24.05.2021;25;PVC;0
0;6;100;2;24.05.2021;25;PVC;0
0;6;100;3;24.05.2021;25;PVC;0
0;6;100;1;24.05.2021;25;PS;0
0;6;100;2;24.05.2021;25;PS;0
0;6;100;3;24.05.2021;25;PS;0
0;11;100;1;24.05.2021;25;PA;0
0;11;100;2;24.05.2021;25;PA;0
0;11;100;3;24.05.2021;25;PA;0
0;11;100;1;24.05.2021;25;PP;0
0;11;100;2;24.05.2021;25;PP;0
0;11;100;3;24.05.2021;25;PP;0
0;11;100;1;24.05.2021;25;PET;0
0;11;100;2;24.05.2021;25;PET;0
0;11;100;3;24.05.2021;25;PET;0
0;11;100;1;24.05.2021;25;PE;0
0;11;100;2;24.05.2021;25;PE;0
0;11;100;3;24.05.2021;25;PE;0
0;11;100;1;24.05.2021;25;PVC;0
0;11;100;2;24.05.2021;25;PVC;0
0;11;100;3;24.05.2021;25;PVC;0
0;11;100;1;24.05.2021;25;PS;0
0;11;100;2;24.05.2021;25;PS;0
0;11;100;3;24.05.2021;25;PS;0
0.1;2;100;1;24.05.2021;25;PA;0
0.1;2;100;2;24.05.2021;25;PA;0
0.1;2;100;3;24.05.2021;25;PA;0
0.1;2;100;1;24.05.2021;25;PP;0
0.1;2;100;2;24.05.2021;25;PP;0
0.1;2;100;3;24.05.2021;25;PP;0
0.1;2;100;1;24.05.2021;25;PET;0
0.1;2;100;2;24.05.2021;25;PET;0
0.1;2;100;3;24.05.2021;25;PET;0
0.1;2;100;1;24.05.2021;25;PE;0
0.1;2;100;2;24.05.2021;25;PE;0
0.1;2;100;3;24.05.2021;25;PE;0
0.1;2;100;1;24.05.2021;25;PVC;0
0.1;2;100;2;24.05.2021;25;PVC;0
0.1;2;100;3;24.05.2021;25;PVC;0
0.1;2;100;1;24.05.2021;25;PS;0
0.1;2;100;2;24.05.2021;25;PS;0
0.1;2;100;3;24.05.2021;25;PS;0
0.1;7;100;1;24.05.2021;25;PA;0
0.1;7;100;2;24.05.2021;25;PA;0
0.1;7;100;3;24.05.2021;25;PA;0
0.1;7;100;1;24.05.2021;25;PP;0
0.1;7;100;2;24.05.2021;25;PP;0
0.1;7;100;3;24.05.2021;25;PP;0
0.1;7;100;1;24.05.2021;25;PET;0
0.1;7;100;2;24.05.2021;25;PET;0
0.1;7;100;3;24.05.2021;25;PET;0
0.1;7;100;1;24.05.2021;25;PE;0
0.1;7;100;2;24.05.2021;25;PE;0
0.1;7;100;3;24.05.2021;25;PE;0
0.1;7;100;1;24.05.2021;25;PVC;0
0.1;7;100;2;24.05.2021;25;PVC;0
0.1;7;100;3;24.05.2021;25;PVC;0
0.1;7;100;1;24.05.2021;25;PS;0
0.1;7;100;2;24.05.2021;25;PS;0
0.1;7;100;3;24.05.2021;25;PS;0
0.1;12;100;1;24.05.2021;25;PA;0
0.1;12;100;2;24.05.2021;25;PA;0
0.1;12;100;3;24.05.2021;25;PA;0
0.1;12;100;1;24.05.2021;25;PP;0
0.1;12;100;2;24.05.2021;25;PP;0
0.1;12;100;3;24.05.2021;25;PP;0
0.1;12;100;1;24.05.2021;25;PET;0
0.1;12;100;2;24.05.2021;25;PET;0
0.1;12;100;3;24.05.2021;25;PET;0
0.1;12;100;1;24.05.2021;25;PE;0
0.1;12;100;2;24.05.2021;25;PE;0
0.1;12;100;3;24.05.2021;25;PE;0
0.1;12;100;1;24.05.2021;25;PVC;0
0.1;12;100;2;24.05.2021;25;PVC;0
0.1;12;100;3;24.05.2021;25;PVC;0
0.1;12;100;1;24.05.2021;25;PS;0
0.1;12;100;2;24.05.2021;25;PS;0
0.1;12;100;3;24.05.2021;25;PS;0
1;3;100;1;24.05.2021;25;PA;0
1;3;100;2;24.05.2021;25;PA;0
1;3;100;3;24.05.2021;25;PA;0
1;3;100;1;24.05.2021;25;PP;1
1;3;100;2;24.05.2021;25;PP;0
1;3;100;3;24.05.2021;25;PP;0
1;3;100;1;24.05.2021;25;PET;0
1;3;100;2;24.05.2021;25;PET;0
1;3;100;3;24.05.2021;25;PET;0
1;3;100;1;24.05.2021;25;PE;1
1;3;100;2;24.05.2021;25;PE;0
1;3;100;3;24.05.2021;25;PE;0
1;3;100;1;24.05.2021;25;PVC;0
1;3;100;2;24.05.2021;25;PVC;0
1;3;100;3;24.05.2021;25;PVC;0
1;3;100;1;24.05.2021;25;PS;0
1;3;100;2;24.05.2021;25;PS;0
1;3;100;3;24.05.2021;25;PS;0
1;8;100;1;24.05.2021;25;PA;0
1;8;100;2;24.05.2021;25;PA;0
1;8;100;3;24.05.2021;25;PA;0
1;8;100;1;24.05.2021;25;PP;1
1;8;100;2;24.05.2021;25;PP;0
1;8;100;3;24.05.2021;25;PP;0
1;8;100;1;24.05.2021;25;PET;0
1;8;100;2;24.05.2021;25;PET;0
1;8;100;3;24.05.2021;25;PET;0
1;8;100;1;24.05.2021;25;PE;0
1;8;100;2;24.05.2021;25;PE;0
1;8;100;3;24.05.2021;25;PE;0
1;8;100;1;24.05.2021;25;PVC;0
1;8;100;2;24.05.2021;25;PVC;0
1;8;100;3;24.05.2021;25;PVC;0
1;8;100;1;24.05.2021;25;PS;0
1;8;100;2;24.05.2021;25;PS;0
1;8;100;3;24.05.2021;25;PS;0
1;13;100;1;24.05.2021;25;PA;0
1;13;100;2;24.05.2021;25;PA;0
1;13;100;3;24.05.2021;25;PA;0
1;13;100;1;24.05.2021;25;PP;0
1;13;100;2;24.05.2021;25;PP;0
1;13;100;3;24.05.2021;25;PP;0
1;13;100;1;24.05.2021;25;PET;0
1;13;100;2;24.05.2021;25;PET;1
1;13;100;3;24.05.2021;25;PET;0
1;13;100;1;24.05.2021;25;PE;0
1;13;100;2;24.05.2021;25;PE;0
1;13;100;3;24.05.2021;25;PE;0
1;13;100;1;24.05.2021;25;PVC;0
1;13;100;2;24.05.2021;25;PVC;0
1;13;100;3;24.05.2021;25;PVC;0
1;13;100;1;24.05.2021;25;PS;0
1;13;100;2;24.05.2021;25;PS;0
1;13;100;3;24.05.2021;25;PS;0
10;4;100;1;24.05.2021;25;PA;0
10;4;100;2;24.05.2021;25;PA;0
10;4;100;3;24.05.2021;25;PA;0
10;4;100;1;24.05.2021;25;PP;3
10;4;100;2;24.05.2021;25;PP;1
10;4;100;3;24.05.2021;25;PP;3
10;4;100;1;24.05.2021;25;PET;0
10;4;100;2;24.05.2021;25;PET;0
10;4;100;3;24.05.2021;25;PET;0
10;4;100;1;24.05.2021;25;PE;0
10;4;100;2;24.05.2021;25;PE;0
10;4;100;3;24.05.2021;25;PE;1
10;4;100;1;24.05.2021;25;PVC;0
10;4;100;2;24.05.2021;25;PVC;0
10;4;100;3;24.05.2021;25;PVC;0
10;4;100;1;24.05.2021;25;PS;0
10;4;100;2;24.05.2021;25;PS;0
10;4;100;3;24.05.2021;25;PS;0
10;9;100;1;24.05.2021;25;PA;0
10;9;100;2;24.05.2021;25;PA;0
10;9;100;3;24.05.2021;25;PA;0
10;9;100;1;24.05.2021;25;PP;1
10;9;100;2;24.05.2021;25;PP;2
10;9;100;3;24.05.2021;25;PP;1
10;9;100;1;24.05.2021;25;PET;0
10;9;100;2;24.05.2021;25;PET;0
10;9;100;3;24.05.2021;25;PET;0
10;9;100;1;24.05.2021;25;PE;2
10;9;100;2;24.05.2021;25;PE;1
10;9;100;3;24.05.2021;25;PE;0
10;9;100;1;24.05.2021;25;PVC;0
10;9;100;2;24.05.2021;25;PVC;0
10;9;100;3;24.05.2021;25;PVC;0
10;9;100;1;24.05.2021;25;PS;0
10;9;100;2;24.05.2021;25;PS;1
10;9;100;3;24.05.2021;25;PS;0
10;14;100;1;24.05.2021;25;PA;0
10;14;100;2;24.05.2021;25;PA;0
10;14;100;3;24.05.2021;25;PA;0
10;14;100;1;24.05.2021;25;PP;0
10;14;100;2;24.05.2021;25;PP;2
10;14;100;3;24.05.2021;25;PP;0
10;14;100;1;24.05.2021;25;PET;0
10;14;100;2;24.05.2021;25;PET;0
10;14;100;3;24.05.2021;25;PET;0
10;14;100;1;24.05.2021;25;PE;0
10;14;100;2;24.05.2021;25;PE;1
10;14;100;3;24.05.2021;25;PE;0
10;14;100;1;24.05.2021;25;PVC;0
10;14;100;2;24.05.2021;25;PVC;0
10;14;100;3;24.05.2021;25;PVC;0
10;14;100;1;24.05.2021;25;PS;1
10;14;100;2;24.05.2021;25;PS;0
10;14;100;3;24.05.2021;25;PS;0
100;5;50;1;24.05.2021;25;PA;0
100;5;50;2;24.05.2021;25;PA;0
100;5;50;3;24.05.2021;25;PA;0
100;5;50;1;24.05.2021;25;PP;34
100;5;50;2;24.05.2021;25;PP;20
100;5;50;3;24.05.2021;25;PP;21
100;5;50;1;24.05.2021;25;PET;100
100;5;50;2;24.05.2021;25;PET;50
100;5;50;3;24.05.2021;25;PET;70
100;5;50;1;24.05.2021;25;PE;11
100;5;50;2;24.05.2021;25;PE;6
100;5;50;3;24.05.2021;25;PE;20
100;5;50;1;24.05.2021;25;PVC;0
100;5;50;2;24.05.2021;25;PVC;0
100;5;50;3;24.05.2021;25;PVC;0
100;5;50;1;24.05.2021;25;PS;4
100;5;50;2;24.05.2021;25;PS;6
100;5;50;3;24.05.2021;25;PS;4
100;10;50;1;24.05.2021;25;PA;2
100;10;50;2;24.05.2021;25;PA;0
100;10;50;3;24.05.2021;25;PA;0
100;10;50;1;24.05.2021;25;PP;14
100;10;50;2;24.05.2021;25;PP;14
100;10;50;3;24.05.2021;25;PP;17
100;10;50;1;24.05.2021;25;PET;10
100;10;50;2;24.05.2021;25;PET;10
100;10;50;3;24.05.2021;25;PET;0
100;10;50;1;24.05.2021;25;PE;7
100;10;50;2;24.05.2021;25;PE;5
100;10;50;3;24.05.2021;25;PE;6
100;10;50;1;24.05.2021;25;PVC;0
100;10;50;2;24.05.2021;25;PVC;0
100;10;50;3;24.05.2021;25;PVC;0
100;10;50;1;24.05.2021;25;PS;0
100;10;50;2;24.05.2021;25;PS;0
100;10;50;3;24.05.2021;25;PS;1
100;15;50;1;24.05.2021;25;PA;8
100;15;50;2;24.05.2021;25;PA;0
100;15;50;3;24.05.2021;25;PA;0
100;15;50;1;24.05.2021;25;PP;200
100;15;50;2;24.05.2021;25;PP;19
100;15;50;3;24.05.2021;25;PP;21
100;15;50;1;24.05.2021;25;PET;300
100;15;50;2;24.05.2021;25;PET;20
100;15;50;3;24.05.2021;25;PET;10
100;15;50;1;24.05.2021;25;PE;46
100;15;50;2;24.05.2021;25;PE;3
100;15;50;3;24.05.2021;25;PE;12
100;15;50;1;24.05.2021;25;PVC;1
100;15;50;2;24.05.2021;25;PVC;1
100;15;50;3;24.05.2021;25;PVC;0
100;15;50;1;24.05.2021;25;PS;13
100;15;50;2;24.05.2021;25;PS;5
100;15;50;3;24.05.2021;25;PS;6
0;1;100;1;28.05.2021;29;PA;0
0;1;100;2;28.05.2021;29;PA;0
0;1;100;3;28.05.2021;29;PA;0
0;1;100;1;28.05.2021;29;PP;0
0;1;100;2;28.05.2021;29;PP;0
0;1;100;3;28.05.2021;29;PP;0
0;1;100;1;28.05.2021;29;PET;0
0;1;100;2;28.05.2021;29;PET;0
0;1;100;3;28.05.2021;29;PET;0
0;1;100;1;28.05.2021;29;PE;0
0;1;100;2;28.05.2021;29;PE;0
0;1;100;3;28.05.2021;29;PE;0
0;1;100;1;28.05.2021;29;PVC;0
0;1;100;2;28.05.2021;29;PVC;0
0;1;100;3;28.05.2021;29;PVC;0
0;1;100;1;28.05.2021;29;PS;0
0;1;100;2;28.05.2021;29;PS;0
0;1;100;3;28.05.2021;29;PS;0
0;6;100;1;28.05.2021;29;PA;0
0;6;100;2;28.05.2021;29;PA;0
0;6;100;3;28.05.2021;29;PA;0
0;6;100;1;28.05.2021;29;PP;0
0;6;100;2;28.05.2021;29;PP;0
0;6;100;3;28.05.2021;29;PP;0
0;6;100;1;28.05.2021;29;PET;0
0;6;100;2;28.05.2021;29;PET;0
0;6;100;3;28.05.2021;29;PET;0
0;6;100;1;28.05.2021;29;PE;0
0;6;100;2;28.05.2021;29;PE;0
0;6;100;3;28.05.2021;29;PE;0
0;6;100;1;28.05.2021;29;PVC;0
0;6;100;2;28.05.2021;29;PVC;0
0;6;100;3;28.05.2021;29;PVC;0
0;6;100;1;28.05.2021;29;PS;0
0;6;100;2;28.05.2021;29;PS;0
0;6;100;3;28.05.2021;29;PS;0
0;11;100;1;28.05.2021;29;PA;0
0;11;100;2;28.05.2021;29;PA;0
0;11;100;3;28.05.2021;29;PA;0
0;11;100;1;28.05.2021;29;PP;0
0;11;100;2;28.05.2021;29;PP;0
0;11;100;3;28.05.2021;29;PP;0
0;11;100;1;28.05.2021;29;PET;0
0;11;100;2;28.05.2021;29;PET;0
0;11;100;3;28.05.2021;29;PET;0
0;11;100;1;28.05.2021;29;PE;0
0;11;100;2;28.05.2021;29;PE;0
0;11;100;3;28.05.2021;29;PE;0
0;11;100;1;28.05.2021;29;PVC;0
0;11;100;2;28.05.2021;29;PVC;0
0;11;100;3;28.05.2021;29;PVC;0
0;11;100;1;28.05.2021;29;PS;0
0;11;100;2;28.05.2021;29;PS;0
0;11;100;3;28.05.2021;29;PS;0
0.1;2;100;1;28.05.2021;29;PA;0
0.1;2;100;2;28.05.2021;29;PA;0
0.1;2;100;3;28.05.2021;29;PA;0
0.1;2;100;1;28.05.2021;29;PP;0
0.1;2;100;2;28.05.2021;29;PP;0
0.1;2;100;3;28.05.2021;29;PP;0
0.1;2;100;1;28.05.2021;29;PET;0
0.1;2;100;2;28.05.2021;29;PET;0
0.1;2;100;3;28.05.2021;29;PET;0
0.1;2;100;1;28.05.2021;29;PE;0
0.1;2;100;2;28.05.2021;29;PE;0
0.1;2;100;3;28.05.2021;29;PE;0
0.1;2;100;1;28.05.2021;29;PVC;0
0.1;2;100;2;28.05.2021;29;PVC;0
0.1;2;100;3;28.05.2021;29;PVC;0
0.1;2;100;1;28.05.2021;29;PS;0
0.1;2;100;2;28.05.2021;29;PS;0
0.1;2;100;3;28.05.2021;29;PS;0
0.1;7;100;1;28.05.2021;29;PA;0
0.1;7;100;2;28.05.2021;29;PA;0
0.1;7;100;3;28.05.2021;29;PA;0
0.1;7;100;1;28.05.2021;29;PP;0
0.1;7;100;2;28.05.2021;29;PP;0
0.1;7;100;3;28.05.2021;29;PP;0
0.1;7;100;1;28.05.2021;29;PET;0
0.1;7;100;2;28.05.2021;29;PET;0
0.1;7;100;3;28.05.2021;29;PET;0
0.1;7;100;1;28.05.2021;29;PE;0
0.1;7;100;2;28.05.2021;29;PE;0
0.1;7;100;3;28.05.2021;29;PE;0
0.1;7;100;1;28.05.2021;29;PVC;0
0.1;7;100;2;28.05.2021;29;PVC;0
0.1;7;100;3;28.05.2021;29;PVC;0
0.1;7;100;1;28.05.2021;29;PS;0
0.1;7;100;2;28.05.2021;29;PS;0
0.1;7;100;3;28.05.2021;29;PS;0
0.1;12;100;1;28.05.2021;29;PA;0
0.1;12;100;2;28.05.2021;29;PA;0
0.1;12;100;3;28.05.2021;29;PA;0
0.1;12;100;1;28.05.2021;29;PP;0
0.1;12;100;2;28.05.2021;29;PP;0
0.1;12;100;3;28.05.2021;29;PP;0
0.1;12;100;1;28.05.2021;29;PET;0
0.1;12;100;2;28.05.2021;29;PET;0
0.1;12;100;3;28.05.2021;29;PET;0
0.1;12;100;1;28.05.2021;29;PE;0
0.1;12;100;2;28.05.2021;29;PE;0
0.1;12;100;3;28.05.2021;29;PE;0
0.1;12;100;1;28.05.2021;29;PVC;0
0.1;12;100;2;28.05.2021;29;PVC;0
0.1;12;100;3;28.05.2021;29;PVC;0
0.1;12;100;1;28.05.2021;29;PS;0
0.1;12;100;2;28.05.2021;29;PS;0
0.1;12;100;3;28.05.2021;29;PS;0
1;3;100;1;28.05.2021;29;PA;0
1;3;100;2;28.05.2021;29;PA;0
1;3;100;3;28.05.2021;29;PA;0
1;3;100;1;28.05.2021;29;PP;0
1;3;100;2;28.05.2021;29;PP;0
1;3;100;3;28.05.2021;29;PP;0
1;3;100;1;28.05.2021;29;PET;1
1;3;100;2;28.05.2021;29;PET;0
1;3;100;3;28.05.2021;29;PET;0
1;3;100;1;28.05.2021;29;PE;0
1;3;100;2;28.05.2021;29;PE;0
1;3;100;3;28.05.2021;29;PE;0
1;3;100;1;28.05.2021;29;PVC;0
1;3;100;2;28.05.2021;29;PVC;0
1;3;100;3;28.05.2021;29;PVC;0
1;3;100;1;28.05.2021;29;PS;0
1;3;100;2;28.05.2021;29;PS;0
1;3;100;3;28.05.2021;29;PS;0
1;8;100;1;28.05.2021;29;PA;0
1;8;100;2;28.05.2021;29;PA;0
1;8;100;3;28.05.2021;29;PA;0
1;8;100;1;28.05.2021;29;PP;0
1;8;100;2;28.05.2021;29;PP;0
1;8;100;3;28.05.2021;29;PP;0
1;8;100;1;28.05.2021;29;PET;0
1;8;100;2;28.05.2021;29;PET;0
1;8;100;3;28.05.2021;29;PET;0
1;8;100;1;28.05.2021;29;PE;0
1;8;100;2;28.05.2021;29;PE;0
1;8;100;3;28.05.2021;29;PE;0
1;8;100;1;28.05.2021;29;PVC;0
1;8;100;2;28.05.2021;29;PVC;0
1;8;100;3;28.05.2021;29;PVC;0
1;8;100;1;28.05.2021;29;PS;0
1;8;100;2;28.05.2021;29;PS;0
1;8;100;3;28.05.2021;29;PS;0
1;13;100;1;28.05.2021;29;PA;0
1;13;100;2;28.05.2021;29;PA;0
1;13;100;3;28.05.2021;29;PA;0
1;13;100;1;28.05.2021;29;PP;0
1;13;100;2;28.05.2021;29;PP;0
1;13;100;3;28.05.2021;29;PP;0
1;13;100;1;28.05.2021;29;PET;0
1;13;100;2;28.05.2021;29;PET;0
1;13;100;3;28.05.2021;29;PET;0
1;13;100;1;28.05.2021;29;PE;0
1;13;100;2;28.05.2021;29;PE;0
1;13;100;3;28.05.2021;29;PE;0
1;13;100;1;28.05.2021;29;PVC;0
1;13;100;2;28.05.2021;29;PVC;0
1;13;100;3;28.05.2021;29;PVC;0
1;13;100;1;28.05.2021;29;PS;1
1;13;100;2;28.05.2021;29;PS;0
1;13;100;3;28.05.2021;29;PS;0
10;4;100;1;28.05.2021;29;PA;0
10;4;100;2;28.05.2021;29;PA;0
10;4;100;3;28.05.2021;29;PA;0
10;4;100;1;28.05.2021;29;PP;0
10;4;100;2;28.05.2021;29;PP;1
10;4;100;3;28.05.2021;29;PP;0
10;4;100;1;28.05.2021;29;PET;0
10;4;100;2;28.05.2021;29;PET;0
10;4;100;3;28.05.2021;29;PET;0
10;4;100;1;28.05.2021;29;PE;0
10;4;100;2;28.05.2021;29;PE;0
10;4;100;3;28.05.2021;29;PE;1
10;4;100;1;28.05.2021;29;PVC;0
10;4;100;2;28.05.2021;29;PVC;0
10;4;100;3;28.05.2021;29;PVC;0
10;4;100;1;28.05.2021;29;PS;1
10;4;100;2;28.05.2021;29;PS;0
10;4;100;3;28.05.2021;29;PS;0
10;9;100;1;28.05.2021;29;PA;0
10;9;100;2;28.05.2021;29;PA;0
10;9;100;3;28.05.2021;29;PA;0
10;9;100;1;28.05.2021;29;PP;0
10;9;100;2;28.05.2021;29;PP;0
10;9;100;3;28.05.2021;29;PP;0
10;9;100;1;28.05.2021;29;PET;0
10;9;100;2;28.05.2021;29;PET;0
10;9;100;3;28.05.2021;29;PET;0
10;9;100;1;28.05.2021;29;PE;0
10;9;100;2;28.05.2021;29;PE;0
10;9;100;3;28.05.2021;29;PE;0
10;9;100;1;28.05.2021;29;PVC;0
10;9;100;2;28.05.2021;29;PVC;0
10;9;100;3;28.05.2021;29;PVC;0
10;9;100;1;28.05.2021;29;PS;0
10;9;100;2;28.05.2021;29;PS;0
10;9;100;3;28.05.2021;29;PS;0
10;14;100;1;28.05.2021;29;PA;0
10;14;100;2;28.05.2021;29;PA;0
10;14;100;3;28.05.2021;29;PA;0
10;14;100;1;28.05.2021;29;PP;10
10;14;100;2;28.05.2021;29;PP;0
10;14;100;3;28.05.2021;29;PP;0
10;14;100;1;28.05.2021;29;PET;0
10;14;100;2;28.05.2021;29;PET;0
10;14;100;3;28.05.2021;29;PET;0
10;14;100;1;28.05.2021;29;PE;0
10;14;100;2;28.05.2021;29;PE;1
10;14;100;3;28.05.2021;29;PE;1
10;14;100;1;28.05.2021;29;PVC;0
10;14;100;2;28.05.2021;29;PVC;0
10;14;100;3;28.05.2021;29;PVC;0
10;14;100;1;28.05.2021;29;PS;0
10;14;100;2;28.05.2021;29;PS;0
10;14;100;3;28.05.2021;29;PS;0
100;5;50;1;28.05.2021;29;PA;0
100;5;50;2;28.05.2021;29;PA;0
100;5;50;3;28.05.2021;29;PA;0
100;5;50;1;28.05.2021;29;PP;1
100;5;50;2;28.05.2021;29;PP;3
100;5;50;3;28.05.2021;29;PP;15
100;5;50;1;28.05.2021;29;PET;0
100;5;50;2;28.05.2021;29;PET;0
100;5;50;3;28.05.2021;29;PET;0
100;5;50;1;28.05.2021;29;PE;1
100;5;50;2;28.05.2021;29;PE;1
100;5;50;3;28.05.2021;29;PE;5
100;5;50;1;28.05.2021;29;PVC;0
100;5;50;2;28.05.2021;29;PVC;0
100;5;50;3;28.05.2021;29;PVC;0
100;5;50;1;28.05.2021;29;PS;0
100;5;50;2;28.05.2021;29;PS;0
100;5;50;3;28.05.2021;29;PS;7
100;10;50;1;28.05.2021;29;PA;1
100;10;50;2;28.05.2021;29;PA;0
100;10;50;3;28.05.2021;29;PA;2
100;10;50;1;28.05.2021;29;PP;22
100;10;50;2;28.05.2021;29;PP;20
100;10;50;3;28.05.2021;29;PP;22
100;10;50;1;28.05.2021;29;PET;0
100;10;50;2;28.05.2021;29;PET;5
100;10;50;3;28.05.2021;29;PET;0
100;10;50;1;28.05.2021;29;PE;7
100;10;50;2;28.05.2021;29;PE;4
100;10;50;3;28.05.2021;29;PE;6
100;10;50;1;28.05.2021;29;PVC;0
100;10;50;2;28.05.2021;29;PVC;3
100;10;50;3;28.05.2021;29;PVC;0
100;10;50;1;28.05.2021;29;PS;4
100;10;50;2;28.05.2021;29;PS;11
100;10;50;3;28.05.2021;29;PS;13
100;15;50;1;28.05.2021;29;PA;0
100;15;50;2;28.05.2021;29;PA;0
100;15;50;3;28.05.2021;29;PA;0
100;15;50;1;28.05.2021;29;PP;2
100;15;50;2;28.05.2021;29;PP;10
100;15;50;3;28.05.2021;29;PP;23
100;15;50;1;28.05.2021;29;PET;10
100;15;50;2;28.05.2021;29;PET;0
100;15;50;3;28.05.2021;29;PET;50
100;15;50;1;28.05.2021;29;PE;2
100;15;50;2;28.05.2021;29;PE;2
100;15;50;3;28.05.2021;29;PE;3
100;15;50;1;28.05.2021;29;PVC;0
100;15;50;2;28.05.2021;29;PVC;0
100;15;50;3;28.05.2021;29;PVC;1
100;15;50;1;28.05.2021;29;PS;2
100;15;50;2;28.05.2021;29;PS;1
100;15;50;3;28.05.2021;29;PS;7
0;1;100;1;31.05.2021;32;PA;0
0;1;100;2;31.05.2021;32;PA;0
0;1;100;3;31.05.2021;32;PA;0
0;1;100;1;31.05.2021;32;PP;0
0;1;100;2;31.05.2021;32;PP;0
0;1;100;3;31.05.2021;32;PP;0
0;1;100;1;31.05.2021;32;PET;0
0;1;100;2;31.05.2021;32;PET;0
0;1;100;3;31.05.2021;32;PET;0
0;1;100;1;31.05.2021;32;PE;0
0;1;100;2;31.05.2021;32;PE;0
0;1;100;3;31.05.2021;32;PE;0
0;1;100;1;31.05.2021;32;PVC;0
0;1;100;2;31.05.2021;32;PVC;0
0;1;100;3;31.05.2021;32;PVC;0
0;1;100;1;31.05.2021;32;PS;0
0;1;100;2;31.05.2021;32;PS;0
0;1;100;3;31.05.2021;32;PS;0
0;6;100;1;31.05.2021;32;PA;0
0;6;100;2;31.05.2021;32;PA;0
0;6;100;3;31.05.2021;32;PA;0
0;6;100;1;31.05.2021;32;PP;0
0;6;100;2;31.05.2021;32;PP;0
0;6;100;3;31.05.2021;32;PP;0
0;6;100;1;31.05.2021;32;PET;0
0;6;100;2;31.05.2021;32;PET;0
0;6;100;3;31.05.2021;32;PET;0
0;6;100;1;31.05.2021;32;PE;0
0;6;100;2;31.05.2021;32;PE;0
0;6;100;3;31.05.2021;32;PE;0
0;6;100;1;31.05.2021;32;PVC;0
0;6;100;2;31.05.2021;32;PVC;0
0;6;100;3;31.05.2021;32;PVC;0
0;6;100;1;31.05.2021;32;PS;0
0;6;100;2;31.05.2021;32;PS;0
0;6;100;3;31.05.2021;32;PS;0
0;11;100;1;31.05.2021;32;PA;0
0;11;100;2;31.05.2021;32;PA;0
0;11;100;3;31.05.2021;32;PA;0
0;11;100;1;31.05.2021;32;PP;0
0;11;100;2;31.05.2021;32;PP;1
0;11;100;3;31.05.2021;32;PP;0
0;11;100;1;31.05.2021;32;PET;0
0;11;100;2;31.05.2021;32;PET;0
0;11;100;3;31.05.2021;32;PET;0
0;11;100;1;31.05.2021;32;PE;0
0;11;100;2;31.05.2021;32;PE;0
0;11;100;3;31.05.2021;32;PE;0
0;11;100;1;31.05.2021;32;PVC;0
0;11;100;2;31.05.2021;32;PVC;0
0;11;100;3;31.05.2021;32;PVC;0
0;11;100;1;31.05.2021;32;PS;0
0;11;100;2;31.05.2021;32;PS;0
0;11;100;3;31.05.2021;32;PS;0
0.1;2;100;1;31.05.2021;32;PA;0
0.1;2;100;2;31.05.2021;32;PA;0
0.1;2;100;3;31.05.2021;32;PA;0
0.1;2;100;1;31.05.2021;32;PP;0
0.1;2;100;2;31.05.2021;32;PP;0
0.1;2;100;3;31.05.2021;32;PP;0
0.1;2;100;1;31.05.2021;32;PET;0
0.1;2;100;2;31.05.2021;32;PET;0
0.1;2;100;3;31.05.2021;32;PET;0
0.1;2;100;1;31.05.2021;32;PE;0
