ID;spec;conc;value;parameter
Pve_F_9;Pve;10,0;0,888888888888889;polypactivity
Spi_A_1;Spi;0,0;0,944444444444444;polypactivity
Spi_A_10;Spi;100,0;1,000000000000000;polypactivity
Spi_A_11;Spi;0,0;0,944444444444444;polypactivity
Spi_A_12;Spi;0,1;1,000000000000000;polypactivity
Spi_A_13;Spi;1,0;1,000000000000000;polypactivity
Spi_A_14;Spi;10,0;1,000000000000000;polypactivity
Spi_A_15;Spi;100,0;0,777777777777778;polypactivity
Spi_A_2;Spi;0,1;0,944444444444444;polypactivity
Spi_A_3;Spi;1,0;0,777777777777778;polypactivity
Spi_A_4;Spi;10,0;0,666666666666667;polypactivity
Spi_A_5;Spi;100,0;0,777777777777778;polypactivity
Spi_A_6;Spi;0,0;0,888888888888889;polypactivity
Spi_A_7;Spi;0,1;0,944444444444444;polypactivity
Spi_A_8;Spi;1,0;0,888888888888889;polypactivity
Spi_A_9;Spi;10,0;0,944444444444444;polypactivity
Spi_B_1;Spi;0,0;0,944444444444444;polypactivity
Spi_B_10;Spi;100,0;0,833333333333333;polypactivity
Spi_B_11;Spi;0,0;0,722222222222222;polypactivity
Spi_B_12;Spi;0,1;0,666666666666667;polypactivity
Spi_B_13;Spi;1,0;0,944444444444444;polypactivity
Spi_B_14;Spi;10,0;0,888888888888889;polypactivity
Spi_B_15;Spi;100,0;0,666666666666667;polypactivity
Spi_B_2;Spi;0,1;0,777777777777778;polypactivity
Spi_B_3;Spi;1,0;0,722222222222222;polypactivity
Spi_B_4;Spi;10,0;0,777777777777778;polypactivity
Spi_B_5;Spi;100,0;0,666666666666667;polypactivity
Spi_B_6;Spi;0,0;1,000000000000000;polypactivity
Spi_B_7;Spi;0,1;0,944444444444444;polypactivity
Spi_B_8;Spi;1,0;0,777777777777778;polypactivity
Spi_B_9;Spi;10,0;0,833333333333333;polypactivity
Spi_C_1;Spi;0,0;0,388888888888889;polypactivity
Spi_C_10;Spi;100,0;0,666666666666667;polypactivity
Spi_C_11;Spi;0,0;0,666666666666667;polypactivity
Spi_C_12;Spi;0,1;0,611111111111111;polypactivity
Spi_C_13;Spi;1,0;0,555555555555556;polypactivity
Spi_C_14;Spi;10,0;0,611111111111111;polypactivity
Spi_C_15;Spi;100,0;0,500000000000000;polypactivity
Spi_C_2;Spi;0,1;0,500000000000000;polypactivity
Spi_C_3;Spi;1,0;0,722222222222222;polypactivity
Spi_C_4;Spi;10,0;0,611111111111111;polypactivity
Spi_C_5;Spi;100,0;0,500000000000000;polypactivity
Spi_C_6;Spi;0,0;0,722222222222222;polypactivity
Spi_C_7;Spi;0,1;0,666666666666667;polypactivity
Spi_C_8;Spi;1,0;0,666666666666667;polypactivity
Spi_C_9;Spi;10,0;0,555555555555556;polypactivity
Spi_D_1;Spi;0,0;0,555555555555556;polypactivity
Spi_D_10;Spi;100,0;0,277777777777778;polypactivity
Spi_D_11;Spi;0,0;0,277777777777778;polypactivity
Spi_D_12;Spi;0,1;0,611111111111111;polypactivity
Spi_D_13;Spi;1,0;0,500000000000000;polypactivity
Spi_D_14;Spi;10,0;0,333333333333333;polypactivity
Spi_D_15;Spi;100,0;0,111111111111111;polypactivity
Spi_D_2;Spi;0,1;0,333333333333333;polypactivity
Spi_D_3;Spi;1,0;0,277777777777778;polypactivity
Spi_D_4;Spi;10,0;0,333333333333333;polypactivity
Spi_D_5;Spi;100,0;0,277777777777778;polypactivity
Spi_D_6;Spi;0,0;0,388888888888889;polypactivity
Spi_D_7;Spi;0,1;0,388888888888889;polypactivity
Spi_D_8;Spi;1,0;0,500000000000000;polypactivity
Spi_D_9;Spi;10,0;0,555555555555556;polypactivity
Spi_E_1;Spi;0,0;0,388888888888889;polypactivity
Spi_E_10;Spi;100,0;0,500000000000000;polypactivity
Spi_E_11;Spi;0,0;0,777777777777778;polypactivity
Spi_E_12;Spi;0,1;0,611111111111111;polypactivity
Spi_E_13;Spi;1,0;0,833333333333333;polypactivity
Spi_E_14;Spi;10,0;0,277777777777778;polypactivity
Spi_E_15;Spi;100,0;0,333333333333333;polypactivity
Spi_E_2;Spi;0,1;0,555555555555556;polypactivity
Spi_E_3;Spi;1,0;0,388888888888889;polypactivity
Spi_E_4;Spi;10,0;0,333333333333333;polypactivity
Spi_E_5;Spi;100,0;0,222222222222222;polypactivity
Spi_E_6;Spi;0,0;0,722222222222222;polypactivity
Spi_E_7;Spi;0,1;0,611111111111111;polypactivity
Spi_E_8;Spi;1,0;0,777777777777778;polypactivity
Spi_E_9;Spi;10,0;0,555555555555556;polypactivity
Spi_F_1;Spi;0,0;0,444444444444444;polypactivity
Spi_F_10;Spi;100,0;0,500000000000000;polypactivity
Spi_F_11;Spi;0,0;0,611111111111111;polypactivity
Spi_F_12;Spi;0,1;0,444444444444444;polypactivity
Spi_F_13;Spi;1,0;0,611111111111111;polypactivity
Spi_F_14;Spi;10,0;0,277777777777778;polypactivity
Spi_F_15;Spi;100,0;0,166666666666667;polypactivity
Spi_F_2;Spi;0,1;0,444444444444444;polypactivity
Spi_F_3;Spi;1,0;0,222222222222222;polypactivity
Spi_F_4;Spi;10,0;0,388888888888889;polypactivity
Spi_F_5;Spi;100,0;0,166666666666667;polypactivity
Spi_F_6;Spi;0,0;0,666666666666667;polypactivity
Spi_F_7;Spi;0,1;0,500000000000000;polypactivity
Spi_F_8;Spi;1,0;0,611111111111111;polypactivity
Spi_F_9;Spi;10,0;0,555555555555556;polypactivity
