ID;spec;conc;value;parameter
Pve_A_1;Pve;0,0;0,000000000000000;necrosis
Pve_A_10;Pve;100,0;0,000000000000000;necrosis
Pve_A_11;Pve;0,0;0,000000000000000;necrosis
Pve_A_12;Pve;0,1;0,000000000000000;necrosis
Pve_A_13;Pve;1,0;0,000000000000000;necrosis
Pve_A_14;Pve;10,0;0,000000000000000;necrosis
Pve_A_15;Pve;100,0;0,000000000000000;necrosis
Pve_A_2;Pve;0,1;0,000000000000000;necrosis
Pve_A_3;Pve;1,0;0,000000000000000;necrosis
Pve_A_4;Pve;10,0;0,000000000000000;necrosis
Pve_A_5;Pve;100,0;0,000000000000000;necrosis
Pve_A_6;Pve;0,0;0,000000000000000;necrosis
Pve_A_7;Pve;0,1;0,000000000000000;necrosis
Pve_A_8;Pve;1,0;0,000000000000000;necrosis
Pve_A_9;Pve;10,0;0,000000000000000;necrosis
Pve_B_1;Pve;0,0;0,000000000000000;necrosis
Pve_B_10;Pve;100,0;0,000000000000000;necrosis
Pve_B_11;Pve;0,0;0,000000000000000;necrosis
Pve_B_12;Pve;0,1;0,000000000000000;necrosis
Pve_B_13;Pve;1,0;0,000000000000000;necrosis
Pve_B_14;Pve;10,0;0,000000000000000;necrosis
Pve_B_15;Pve;100,0;0,000000000000000;necrosis
Pve_B_2;Pve;0,1;0,000000000000000;necrosis
Pve_B_3;Pve;1,0;0,000000000000000;necrosis
Pve_B_4;Pve;10,0;0,000000000000000;necrosis
Pve_B_5;Pve;100,0;0,000000000000000;necrosis
Pve_B_6;Pve;0,0;0,000000000000000;necrosis
Pve_B_7;Pve;0,1;0,000000000000000;necrosis
Pve_B_8;Pve;1,0;0,000000000000000;necrosis
Pve_B_9;Pve;10,0;0,000000000000000;necrosis
Pve_C_1;Pve;0,0;0,000000000000000;necrosis
Pve_C_10;Pve;100,0;0,000000000000000;necrosis
Pve_C_11;Pve;0,0;0,000000000000000;necrosis
Pve_C_12;Pve;0,1;0,000000000000000;necrosis
Pve_C_13;Pve;1,0;0,000000000000000;necrosis
Pve_C_14;Pve;10,0;0,000000000000000;necrosis
Pve_C_15;Pve;100,0;0,000000000000000;necrosis
Pve_C_2;Pve;0,1;0,000000000000000;necrosis
Pve_C_3;Pve;1,0;0,000000000000000;necrosis
Pve_C_4;Pve;10,0;0,000000000000000;necrosis
Pve_C_5;Pve;100,0;0,000000000000000;necrosis
Pve_C_6;Pve;0,0;0,000000000000000;necrosis
Pve_C_7;Pve;0,1;0,000000000000000;necrosis
Pve_C_8;Pve;1,0;0,000000000000000;necrosis
Pve_C_9;Pve;10,0;0,000000000000000;necrosis
Pve_D_1;Pve;0,0;0,000000000000000;necrosis
Pve_D_10;Pve;100,0;0,000000000000000;necrosis
Pve_D_11;Pve;0,0;0,000000000000000;necrosis
Pve_D_12;Pve;0,1;0,000000000000000;necrosis
Pve_D_13;Pve;1,0;0,000000000000000;necrosis
Pve_D_14;Pve;10,0;0,000000000000000;necrosis
Pve_D_15;Pve;100,0;0,000000000000000;necrosis
Pve_D_2;Pve;0,1;0,000000000000000;necrosis
Pve_D_3;Pve;1,0;0,000000000000000;necrosis
Pve_D_4;Pve;10,0;0,000000000000000;necrosis
Pve_D_5;Pve;100,0;1,226288242330680;necrosis
Pve_D_6;Pve;0,0;0,000000000000000;necrosis
Pve_D_7;Pve;0,1;0,000000000000000;necrosis
Pve_D_8;Pve;1,0;0,000000000000000;necrosis
Pve_D_9;Pve;10,0;0,000000000000000;necrosis
Pve_E_1;Pve;0,0;0,000000000000000;necrosis
Pve_E_10;Pve;100,0;0,000000000000000;necrosis
Pve_E_11;Pve;0,0;19,811151446025701;necrosis
Pve_E_12;Pve;0,1;0,000000000000000;necrosis
Pve_E_13;Pve;1,0;0,000000000000000;necrosis
Pve_E_14;Pve;10,0;0,000000000000000;necrosis
Pve_E_15;Pve;100,0;0,000000000000000;necrosis
Pve_E_2;Pve;0,1;0,000000000000000;necrosis
Pve_E_3;Pve;1,0;0,000000000000000;necrosis
Pve_E_4;Pve;10,0;0,000000000000000;necrosis
Pve_E_5;Pve;100,0;0,000000000000000;necrosis
Pve_E_6;Pve;0,0;0,000000000000000;necrosis
Pve_E_7;Pve;0,1;0,000000000000000;necrosis
Pve_E_8;Pve;1,0;0,000000000000000;necrosis
Pve_E_9;Pve;10,0;0,000000000000000;necrosis
Pve_F_1;Pve;0,0;0,000000000000000;necrosis
Pve_F_10;Pve;100,0;4,718794125787550;necrosis
Pve_F_11;Pve;0,0;19,460166533279502;necrosis
Pve_F_12;Pve;0,1;0,000000000000000;necrosis
Pve_F_13;Pve;1,0;7,112049903116200;necrosis
Pve_F_14;Pve;10,0;33,313755654087402;necrosis
Pve_F_15;Pve;100,0;42,032223817588900;necrosis
Pve_F_2;Pve;0,1;12,248280505929600;necrosis
Pve_F_3;Pve;1,0;5,345736595733340;necrosis
Pve_F_4;Pve;10,0;0,000000000000000;necrosis
Pve_F_5;Pve;100,0;0,000000000000000;necrosis
Pve_F_6;Pve;0,0;0,000000000000000;necrosis
Pve_F_7;Pve;0,1;0,000000000000000;necrosis
Pve_F_8;Pve;1,0;1,477014414443580;necrosis
Pve_F_9;Pve;10,0;0,000000000000000;necrosis
Spi_A_1;Spi;0,0;0,000000000000000;necrosis
Spi_A_10;Spi;100,0;0,000000000000000;necrosis
Spi_A_11;Spi;0,0;0,000000000000000;necrosis
Spi_A_12;Spi;0,1;0,000000000000000;necrosis
Spi_A_13;Spi;1,0;0,000000000000000;necrosis
Spi_A_14;Spi;10,0;0,000000000000000;necrosis
