ID;spec;conc;value;parameter
Pve_C_7;Pve;0,1;232,3038909554308;rETRmax
Pve_C_8;Pve;1,0;133,3124181867996;rETRmax
Pve_C_9;Pve;10,0;70,0228661511012;rETRmax
Pve_D_1;Pve;0,0;279,4271253401269;rETRmax
Pve_D_10;Pve;100,0;231,8634434198738;rETRmax
Pve_D_11;Pve;0,0;215,2704958968846;rETRmax
Pve_D_12;Pve;0,1;160,8205424807727;rETRmax
Pve_D_13;Pve;1,0;273,1323146413305;rETRmax
Pve_D_14;Pve;10,0;175,0564699975416;rETRmax
Pve_D_15;Pve;100,0;196,2841142958215;rETRmax
Pve_D_2;Pve;0,1;205,8906460730472;rETRmax
Pve_D_3;Pve;1,0;203,5631668127627;rETRmax
Pve_D_4;Pve;10,0;264,6415458337193;rETRmax
Pve_D_5;Pve;100,0;251,3473618636552;rETRmax
Pve_D_6;Pve;0,0;265,9487371690457;rETRmax
Pve_D_7;Pve;0,1;205,7299264312277;rETRmax
Pve_D_8;Pve;1,0;285,4559086421144;rETRmax
Pve_D_9;Pve;10,0;251,4671062793810;rETRmax
Pve_E_1;Pve;0,0;206,8873349974745;rETRmax
Pve_E_10;Pve;100,0;190,6921184319818;rETRmax
Pve_E_11;Pve;0,0;134,8721079334457;rETRmax
Pve_E_12;Pve;0,1;167,1633900379099;rETRmax
Pve_E_13;Pve;1,0;177,1642813628315;rETRmax
Pve_E_14;Pve;10,0;198,4585656525743;rETRmax
Pve_E_15;Pve;100,0;224,5924051295132;rETRmax
Pve_E_2;Pve;0,1;199,5238552911056;rETRmax
Pve_E_3;Pve;1,0;180,7633195211731;rETRmax
Pve_E_4;Pve;10,0;143,9242270323981;rETRmax
Pve_E_5;Pve;100,0;220,5377898071449;rETRmax
Pve_E_6;Pve;0,0;238,3024787292408;rETRmax
Pve_E_7;Pve;0,1;128,0069581284887;rETRmax
Pve_E_8;Pve;1,0;165,6247130171435;rETRmax
Pve_E_9;Pve;10,0;113,4985808994948;rETRmax
Pve_F_1;Pve;0,0;304,2974334714009;rETRmax
Pve_F_10;Pve;100,0;224,5391546930059;rETRmax
Pve_F_11;Pve;0,0;199,0480233126022;rETRmax
Pve_F_12;Pve;0,1;237,1866784349959;rETRmax
Pve_F_13;Pve;1,0;275,6039468856251;rETRmax
Pve_F_14;Pve;10,0;206,7226110660483;rETRmax
Pve_F_15;Pve;100,0;187,0520059547207;rETRmax
Pve_F_2;Pve;0,1;137,4498164416785;rETRmax
Pve_F_3;Pve;1,0;116,5504853934456;rETRmax
Pve_F_4;Pve;10,0;154,2913992740781;rETRmax
Pve_F_5;Pve;100,0;204,3047093574629;rETRmax
Pve_F_6;Pve;0,0;199,9704056917921;rETRmax
Pve_F_7;Pve;0,1;154,8605191739627;rETRmax
Pve_F_8;Pve;1,0;172,9718860068644;rETRmax
Pve_F_9;Pve;10,0;191,7787827924604;rETRmax
Spi_A_1;Spi;0,0;113,9645629429552;rETRmax
Spi_A_10;Spi;100,0;66,2193715087425;rETRmax
Spi_A_11;Spi;0,0;224,7845606033783;rETRmax
Spi_A_12;Spi;0,1;198,1519376728913;rETRmax
Spi_A_13;Spi;1,0;131,4015397161186;rETRmax
Spi_A_14;Spi;10,0;92,7561687988895;rETRmax
Spi_A_15;Spi;100,0;146,2231454157839;rETRmax
Spi_A_2;Spi;0,1;114,0000983526220;rETRmax
Spi_A_3;Spi;1,0;173,6264057562747;rETRmax
Spi_A_4;Spi;10,0;136,6615557386747;rETRmax
Spi_A_5;Spi;100,0;179,7726548947697;rETRmax
Spi_A_6;Spi;0,0;241,3171695850430;rETRmax
Spi_A_7;Spi;0,1;200,4932273500964;rETRmax
Spi_A_8;Spi;1,0;80,9247181423787;rETRmax
Spi_A_9;Spi;10,0;107,0409669139056;rETRmax
Spi_B_1;Spi;0,0;186,9202413507788;rETRmax
